tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,45,0.0826,6,15,24
2,1080,99.2,44,0.0882,7,14,23
3,1080,99.2,43,0.0872,8,13,22
4,1081,99.3,41,0.0836,8,12,21
5,1082,99.4,39,0.079,8,11,20
6,1084,99.5,37,0.0744,8,10,19
7,1085,99.6,35,0.0689,8,9,18
8,1085,99.6,34,0.0661,8,9,17
9,1085,99.6,34,0.0661,9,9,16
10,1085,99.6,34,0.0661,9,10,15
11,1086,99.7,33,0.0643,10,9,14
12,1087,99.8,31,0.0597,9,9,13
13,1087,99.8,29,0.0551,9,8,12
14,1088,99.9,28,0.0533,8,9,11
15,1088,99.9,27,0.0505,9,8,10
16,1088,99.9,25,0.0468,8,8,9
17,1089,100.0,24,0.045,8,8,8
18,1089,100.0,24,0.0441,8,8,8
19,1089,100.0,24,0.0441,8,8,8
20,1089,100.0,24,0.0441,8,8,8
21,1089,100.0,24,0.0441,8,8,8
22,1089,100.0,24,0.0441,8,8,8
23,1089,100.0,24,0.0441,8,8,8
24,1089,100.0,24,0.0441,8,8,8
25,1089,100.0,24,0.0441,8,8,8
26,1089,100.0,24,0.0441,8,8,8
27,1089,100.0,24,0.0441,8,8,8
28,1089,100.0,24,0.0441,8,8,8
29,1089,100.0,24,0.0441,8,8,8
30,1089,100.0,24,0.0441,8,8,8
31,1089,100.0,24,0.0441,8,8,8
32,1089,100.0,24,0.0441,8,8,8
33,1089,100.0,24,0.0441,8,8,8
34,1089,100.0,24,0.0441,8,8,8
35,1089,100.0,24,0.0441,8,8,8
36,1089,100.0,24,0.0441,8,8,8
37,1089,100.0,24,0.0441,8,8,8
38,1089,100.0,24,0.0441,8,8,8
39,1089,100.0,24,0.0441,8,8,8
40,1089,100.0,24,0.0441,8,8,8
41,1089,100.0,24,0.0441,8,8,8
42,1089,100.0,24,0.0441,8,8,8
43,1089,100.0,24,0.0441,8,8,8
44,1089,100.0,24,0.0441,8,8,8
45,1089,100.0,24,0.0441,8,8,8
46,1089,100.0,24,0.0441,8,8,8
47,1089,100.0,24,0.0441,8,8,8
48,1089,100.0,24,0.0441,8,8,8
49,1089,100.0,24,0.0441,8,8,8
50,1089,100.0,24,0.0441,8,8,8
51,1089,100.0,24,0.0441,8,8,8
52,1089,100.0,24,0.0441,8,8,8
53,1089,100.0,24,0.0441,8,8,8
54,1089,100.0,24,0.0441,8,8,8
55,1089,100.0,24,0.0441,8,8,8
56,1089,100.0,24,0.0441,8,8,8
57,1089,100.0,24,0.0441,8,8,8
58,1089,100.0,24,0.0441,8,8,8
59,1089,100.0,24,0.0441,8,8,8
60,1089,100.0,24,0.0441,8,8,8
61,1089,100.0,24,0.0441,8,8,8
62,1089,100.0,24,0.0441,8,8,8
63,1089,100.0,24,0.0441,8,8,8
64,1089,100.0,24,0.0441,8,8,8
65,1089,100.0,24,0.0441,8,8,8
66,1089,100.0,24,0.0441,8,8,8
67,1089,100.0,24,0.0441,8,8,8
68,1089,100.0,24,0.0441,8,8,8
69,1089,100.0,24,0.0441,8,8,8
70,1089,100.0,24,0.0441,8,8,8
71,1089,100.0,24,0.0441,8,8,8
72,1089,100.0,24,0.0441,8,8,8
73,1089,100.0,24,0.0441,8,8,8
74,1089,100.0,24,0.0441,8,8,8
75,1089,100.0,24,0.0441,8,8,8
76,1089,100.0,24,0.0441,8,8,8777,1089,100.0,24,0.0441,8,8,88078,1089,100.0,24,0.0441,8,8,81,79,1089,100.0,24,0.0441,8,882,180,1089,100.0,24,0.0441,8,8,8
81,1089,100.0,24,0.0441,8,8,8
82,1089,100.0,24,0.0441,85,108883,1089,100.0,24,0.044186,1088,84,1089,100.0,24,0.04487,1088,985,1089,100.0,24,0.0488,1088,9986,1089,100.0,24,0.089,1088,99.87,1089,100.0,24,0.90,1088,99.988,1089,100.0,24,091,1088,99.9,89,1089,100.0,24,92,1088,99.9,290,1089,100.0,2493,1088,99.9,2791,1089,100.0,294,1088,99.9,27,92,1089,100.0,95,1088,99.9,27,093,1089,100.096,1088,99.9,27,0.94,1089,100.97,1088,99.9,27,0.095,1089,10098,1088,99.9,27,0.0596,1089,1099,1088,99.9,27,0.05097,1089,1100,1088,99.9,27,0.05098,1089,100.0,24,0.0441,8,8,8
99,1089,100.0,24,0.0441,8,8,8
100,1089,100.0,24,0.0441,8,8,8
101,1089,100.0,24,0.0441,8,8,8
102,1089,100.0,24,0.0441,8,8,8
103,1089,100.0,24,0.0441,8,8,8
104,1089,100.0,24,0.0441,8,8,8
105,1089,100.0,24,0.0441,8,8,8
106,1089,100.0,24,0.0441,8,8,8
107,1089,100.0,24,0.0441,8,8,8
108,1089,100.0,24,0.0441,8,8,8
109,1089,100.0,24,0.0441,8,8,811110,1089,100.0,24,0.0441,8,8,111111,1089,100.0,24,0.0441,8,81115112,1089,100.0,24,0.0441,8,1116,113,1089,100.0,24,0.0441,81117,1114,1089,100.0,24,0.0441,1118,10115,1089,100.0,24,0.04411119,108116,1089,100.0,24,0.0441120,1088117,1089,100.0,24,0.0441,8,8,8
118,1089,100.0,24,0.0441,8,8,8
119,1089,100.0,24,0.0441,8,8,8
120,1089,100.0,24,0.0441,8,8,8
,100.0,24,0.0441,8,8,8
