tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,45,0.0826,5,15,25
2,1079,99.1,45,0.09,5,15,25
3,1079,99.1,45,0.0918,6,15,24
4,1078,99.0,46,0.0937,7,16,23
5,1077,98.9,47,0.0964,8,16,23
6,1076,98.8,48,0.0992,9,16,23
7,1075,98.7,49,0.1019,10,16,23
8,1076,98.8,48,0.101,10,16,22
9,1075,98.7,49,0.1019,11,16,22
10,1075,98.7,50,0.1047,12,16,22
11,1074,98.6,51,0.1065,13,16,22
12,1074,98.6,51,0.1074,14,16,21
13,1074,98.6,51,0.1074,15,16,20
14,1073,98.5,52,0.1093,16,16,20
15,1073,98.5,51,0.1084,16,16,19
16,1074,98.6,50,0.1065,16,16,18
17,1075,98.7,49,0.1038,16,16,17
18,1076,98.8,48,0.101,16,16,16
19,1076,98.8,48,0.1001,16,16,16
20,1076,98.8,48,0.1001,16,16,16
21,1076,98.8,48,0.1001,16,16,16
22,1076,98.8,48,0.1001,16,16,16
23,1076,98.8,48,0.1001,16,16,16
24,1076,98.8,48,0.1001,16,16,16
25,1076,98.8,48,0.1001,16,16,16
26,1076,98.8,48,0.1001,16,16,16
27,1076,98.8,48,0.1001,16,16,16
28,1076,98.8,48,0.1001,16,16,16
29,1076,98.8,48,0.1001,16,16,16
30,1076,98.8,48,0.1001,16,16,16
31,1076,98.8,48,0.1001,16,16,16
