tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,570,52.3,47,0.5859,6,15,26
2,598,54.9,49,0.5666,6,16,27
3,633,58.1,50,0.5427,7,16,27
4,670,61.5,53,0.5161,8,17,28
5,715,65.7,54,0.4839,8,17,29
6,763,70.1,57,0.4481,9,18,30
7,815,74.8,59,0.4077,10,19,30
8,866,79.5,62,0.3655,11,20,31
9,914,83.9,64,0.3223,12,20,32
10,954,87.6,66,0.2819,13,21,32
11,983,90.3,69,0.2507,14,22,33
12,1001,91.9,72,0.2296,15,23,34
13,1009,92.7,75,0.2185,16,24,35
14,1011,92.8,78,0.2167,17,25,36
15,1008,92.6,81,0.2204,18,26,37
16,1001,91.9,84,0.2287,19,27,38
17,992,91.1,87,0.2406,20,28,39
18,980,90.0,90,0.2544,21,29,40
19,966,88.7,92,0.2691,22,30,40
20,949,87.1,95,0.2874,23,31,41
21,928,85.2,98,0.3085,24,32,42
22,902,82.8,101,0.3333,25,33,43
23,869,79.8,104,0.3627,26,34,44
24,828,76.0,106,0.3967,26,35,45
25,776,71.3,108,0.438,27,36,45
26,705,64.7,111,0.4913,28,37,46
27,608,55.8,113,0.5601,28,38,47
28,471,43.3,115,0.6529,29,38,48
29,284,26.1,116,0.7805,30,38,48
30,55,5.1,116,0.9522,30,38,48
31,0,0.0,27,1.0,5,9,13
32,0,0.0,0,1.0,0,0,0
