tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,567,52.1,48,0.5877,6,16,26
2,594,54.5,49,0.5693,7,15,27
3,625,57.4,51,0.5482,8,16,27
4,665,61.1,51,0.5197,7,16,28
5,711,65.3,53,0.4867,8,17,28
6,763,70.1,55,0.4481,9,17,29
7,819,75.2,57,0.404,10,18,29
8,876,80.4,59,0.3563,11,19,29
9,927,85.1,62,0.3095,12,20,30
10,972,89.3,62,0.2626,12,21,29
11,1007,92.5,62,0.2213,11,21,30
12,1030,94.6,62,0.1892,10,21,31
13,1043,95.8,63,0.1699,11,22,30
14,1048,96.2,65,0.1616,12,22,31
15,1047,96.1,68,0.1625,13,23,32
16,1047,96.1,68,0.1635,13,23,32
17,1043,95.8,71,0.169,14,24,33
18,1040,95.5,72,0.1745,14,25,33
19,1037,95.2,73,0.1791,15,25,33
20,1034,94.9,74,0.1837,14,26,34
21,1031,94.7,75,0.1882,15,26,34
22,1030,94.6,74,0.1892,16,25,33
23,1027,94.3,76,0.1938,17,25,34
24,1024,94.0,77,0.1983,17,26,34
25,1020,93.7,79,0.2048,17,27,35
26,1014,93.1,81,0.2121,18,28,35
27,1009,92.7,82,0.2195,18,29,35
28,1001,91.9,85,0.2296,19,30,36
29,993,91.2,86,0.2388,20,30,36
30,988,90.7,85,0.2443,21,29,35
31,983,90.3,86,0.2507,20,30,36
32,976,89.6,88,0.259,21,31,36
33,965,88.6,91,0.2709,22,32,37
34,950,87.2,94,0.2865,23,33,38
35,931,85.5,97,0.3058,24,34,39
36,909,83.5,99,0.3269,25,35,39
37,882,81.0,101,0.3508,26,36,39
38,851,78.1,102,0.3774,27,36,39
39,817,75.0,102,0.4059,27,36,39
40,775,71.2,103,0.4389,27,37,39
41,724,66.5,103,0.4775,26,38,39
42,653,60.0,105,0.528,27,39,39
43,557,51.1,106,0.595,27,40,39
44,424,38.9,107,0.685,27,41,39
45,246,22.6,107,0.8072,26,42,39
46,33,3.0,107,0.9706,25,43,39
47,0,0.0,16,1.0,4,7,5
48,0,0.0,0,1.0,0,0,0
49,0,0.0,0,1.0,0,0,0
50,0,0.0,0,1.0,0,0,0
51,0,0.0,0,1.0,0,0,0
52,0,0.0,0,1.0,0,0,0
53,0,0.0,0,1.0,0,0,0
54,0,0.0,0,1.0,0,0,0
55,0,0.0,0,1.0,0,0,0
56,0,0.0,0,1.0,0,0,0
57,0,0.0,0,1.0,0,0,0
58,0,0.0,0,1.0,0,0,0
59,0,0.0,0,1.0,0,0,0
60,0,0.0,0,1.0,0,0,0
61,0,0.0,0,1.0,0,0,0
62,0,0.0,0,1.0,0,0,0
63,0,0.0,0,1.0,0,0,0
64,0,0.0,0,1.0,0,0,0
65,0,0.0,0,1.0,0,0,0
66,0,0.0,0,1.0,0,0,0
67,0,0.0,0,1.0,0,0,0
68,0,0.0,0,1.0,0,0,0
69,0,0.0,0,1.0,0,0,0
70,0,0.0,0,1.0,0,0,0
71,0,0.0,0,1.0,0,0,0
72,0,0.0,0,1.0,0,0,0
73,0,0.0,0,1.0,0,0,0
74,0,0.0,0,1.0,0,0,0
75,0,0.0,0,1.0,0,0,0
76,0,0.0,0,1.0,0,0,0
77,0,0.0,0,1.0,0,0,0
78,0,0.0,0,1.0,0,0,0
79,0,0.0,0,1.0,0,0,0
80,0,0.0,0,1.0,0,0,0
81,0,0.0,0,1.0,0,0,0
82,0,0.0,0,1.0,0,0,0
83,0,0.0,0,1.0,0,0,0
84,0,0.0,0,1.0,0,0,0
85,0,0.0,0,1.0,0,0,0
86,0,0.0,0,1.0,0,0,0
87,0,0.0,0,1.0,0,0,0
88,0,0.0,0,1.0,0,0,0
89,0,0.0,0,1.0,0,0,0
90,0,0.0,0,1.0,0,0,0
91,0,0.0,0,1.0,0,0,0
92,0,0.0,0,1.0,0,0,0
93,0,0.0,0,1.0,0,0,0
94,0,0.0,0,1.0,0,0,0
95,0,0.0,0,1.0,0,0,0
96,0,0.0,0,1.0,0,0,0
