tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,5,15,26
2,1079,99.1,46,0.0918,6,15,25
3,1079,99.1,44,0.09,5,14,25
4,1080,99.2,43,0.0882,5,14,24
5,1081,99.3,42,0.0854,4,14,24
6,1081,99.3,42,0.0845,4,14,24
7,1081,99.3,42,0.0845,4,14,24
8,1081,99.3,41,0.0826,3,14,24
9,1081,99.3,41,0.0826,3,14,24
10,1082,99.4,40,0.0808,3,13,24
11,1083,99.4,39,0.0781,3,13,23
12,1083,99.4,39,0.0771,3,13,23
13,1081,99.3,42,0.0826,4,14,24
14,1080,99.2,43,0.0863,4,14,25
15,1080,99.2,44,0.0891,4,14,26
16,1079,99.1,45,0.0909,4,15,26
17,1078,99.0,47,0.0955,5,15,27
18,1077,98.9,48,0.0983,5,15,28
19,1075,98.7,50,0.1028,5,16,29
20,1075,98.7,50,0.1047,5,16,29
21,1075,98.7,50,0.1047,5,16,29
22,1075,98.7,50,0.1047,5,16,29
23,1074,98.6,51,0.1065,5,16,30
24,1073,98.5,52,0.1093,5,16,31
25,1072,98.4,52,0.1102,5,16,31
26,1071,98.3,53,0.1129,6,16,31
27,1071,98.3,53,0.1139,6,16,31
28,1070,98.3,55,0.1175,6,17,32
29,1068,98.1,56,0.1203,6,17,33
30,1067,98.0,57,0.124,7,17,33
31,1066,97.9,58,0.1267,7,17,34
32,1064,97.7,59,0.1295,8,17,34
33,1064,97.7,59,0.1313,8,17,34
34,1064,97.7,59,0.1313,8,17,34
35,1064,97.7,59,0.1313,8,17,34
36,1064,97.7,59,0.1313,8,17,34
37,1063,97.6,60,0.1331,9,17,34
38,1062,97.5,60,0.1341,9,17,34
39,1061,97.4,61,0.1368,9,17,35
40,1060,97.3,62,0.1396,9,18,35
41,1059,97.2,62,0.1405,9,18,35
42,1058,97.2,63,0.1433,9,19,35
43,1056,97.0,64,0.146,9,19,36
44,1054,96.8,65,0.1497,10,19,36
45,1053,96.7,65,0.1515,10,19,36
46,1053,96.7,65,0.1524,10,19,36
47,1053,96.7,65,0.1524,10,19,36
48,1053,96.7,65,0.1524,10,19,36
49,1051,96.5,67,0.1561,11,19,37
50,1049,96.3,68,0.1598,12,19,37
51,1048,96.2,68,0.1616,12,19,37
52,1047,96.1,68,0.1625,12,19,37
53,1044,95.9,70,0.1671,13,20,37
54,1042,95.7,71,0.1717,14,20,37
55,1039,95.4,72,0.1754,14,20,38
56,1037,95.2,73,0.18,14,21,38
57,1034,94.9,74,0.1837,14,22,38
58,1030,94.6,76,0.1901,15,22,39
59,1026,94.2,77,0.1956,15,23,39
60,1024,94.0,77,0.1993,15,23,39
61,1022,93.8,77,0.2011,15,23,39
62,1021,93.8,77,0.2029,15,23,39
63,1020,93.7,77,0.2039,15,23,39
64,1020,93.7,77,0.2048,15,23,39
65,1018,93.5,78,0.2066,15,23,40
66,1014,93.1,80,0.2121,16,24,40
67,1011,92.8,80,0.2158,16,24,40
68,1008,92.6,81,0.2204,16,24,41
69,1006,92.4,81,0.2231,16,24,41
70,1003,92.1,82,0.2268,17,24,41
71,999,91.7,83,0.2314,18,24,41
72,993,91.2,85,0.2388,18,25,42
73,988,90.7,85,0.2443,18,25,42
74,985,90.4,85,0.2489,18,25,42
75,982,90.2,85,0.2516,18,25,42
76,980,90.0,85,0.2544,18,25,42
77,978,89.8,85,0.2562,18,25,42
78,976,89.6,85,0.258,18,25,42
79,973,89.3,86,0.2617,19,25,42
80,969,89.0,87,0.2663,20,25,42
81,962,88.3,89,0.2736,21,26,42
82,953,87.5,91,0.2837,22,26,43
83,943,86.6,92,0.2938,23,26,43
84,934,85.8,92,0.303,23,26,43
85,921,84.6,94,0.315,24,26,44
86,909,83.5,94,0.3269,24,26,44
87,897,82.4,94,0.3379,24,26,44
88,884,81.2,94,0.3489,24,26,44
89,871,80.0,94,0.3609,24,26,44
90,857,78.7,94,0.3728,24,26,44
91,839,77.0,95,0.3875,24,26,45
92,817,75.0,96,0.4059,24,27,45
93,791,72.6,96,0.4261,24,27,45
94,760,69.8,96,0.45,24,27,45
95,722,66.3,96,0.4784,24,27,45
96,674,61.9,96,0.5133,24,27,45
97,611,56.1,96,0.5574,24,27,45
98,527,48.4,96,0.6152,24,27,45
99,413,37.9,96,0.6924,24,27,45
100,260,23.9,96,0.7971,24,27,45
101,70,6.4,97,0.9394,24,28,45
102,0,0.0,35,1.0,9,10,16
