tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1080,99.2,47,0.0863,6,16,25
2,1077,98.9,49,0.0983,6,17,26
3,1074,98.6,52,0.1065,7,18,27
4,1071,98.3,55,0.1148,8,19,28
5,1068,98.1,57,0.1212,9,20,28
6,1067,98.0,57,0.124,9,20,28
7,1066,97.9,57,0.1249,9,20,28
8,1065,97.8,58,0.1276,9,21,28
9,1065,97.8,58,0.1286,9,21,28
10,1064,97.7,59,0.1304,9,22,28
11,1062,97.5,61,0.135,10,22,29
12,1060,97.3,62,0.1387,10,22,30
13,1059,97.2,62,0.1405,10,22,30
14,1059,97.2,62,0.1414,10,22,30
15,1059,97.2,62,0.1414,10,22,30
16,1059,97.2,62,0.1414,10,22,30
17,1059,97.2,62,0.1414,10,22,30
18,1059,97.2,62,0.1414,10,22,30
19,1059,97.2,62,0.1414,10,22,30
20,1059,97.2,62,0.1414,10,22,30
21,1059,97.2,62,0.1414,10,22,30
22,1057,97.1,64,0.1451,11,23,30
23,1056,97.0,64,0.1469,11,23,30
24,1054,96.8,65,0.1497,11,24,30
25,1052,96.6,66,0.1534,11,24,31
26,1050,96.4,67,0.157,12,24,31
27,1049,96.3,67,0.1589,12,24,31
28,1048,96.2,68,0.1616,12,25,31
29,1047,96.1,68,0.1625,12,25,31
30,1047,96.1,68,0.1635,12,25,31
31,1047,96.1,68,0.1635,12,25,31
32,1046,96.1,69,0.1653,13,25,31
33,1045,96.0,69,0.1662,13,25,31
34,1044,95.9,69,0.1671,13,25,31
35,1044,95.9,69,0.168,13,25,31
36,1043,95.8,70,0.1699,13,25,32
37,1042,95.7,70,0.1708,13,25,32
38,1042,95.7,70,0.1717,13,25,32
39,1041,95.6,71,0.1736,14,25,32
40,1039,95.4,72,0.1763,15,25,32
41,1038,95.3,72,0.1781,15,25,32
42,1036,95.1,73,0.1809,16,25,32
43,1035,95.0,73,0.1827,16,25,32
44,1033,94.9,74,0.1855,17,25,32
45,1032,94.8,74,0.1873,17,25,32
46,1031,94.7,74,0.1882,17,25,32
47,1029,94.5,75,0.191,18,25,32
48,1028,94.4,75,0.1928,18,25,32
49,1026,94.2,76,0.1956,18,26,32
50,1025,94.1,76,0.1974,18,26,32
51,1024,94.0,76,0.1983,18,26,32
52,1022,93.8,77,0.2011,19,26,32
53,1021,93.8,77,0.2029,19,26,32
54,1020,93.7,77,0.2039,19,26,32
55,1018,93.5,78,0.2066,19,27,32
56,1016,93.3,79,0.2103,19,27,33
57,1013,93.0,80,0.214,19,28,33
58,1009,92.7,81,0.2185,20,28,33
59,1005,92.3,82,0.2241,20,29,33
60,1002,92.0,82,0.2277,20,29,33
61,1000,91.8,82,0.2305,20,29,33
62,997,91.6,83,0.2342,20,29,34
63,995,91.4,83,0.2369,20,29,34
64,992,91.1,84,0.2406,21,29,34
65,988,90.7,85,0.2452,21,30,34
66,985,90.4,85,0.2489,20,30,35
67,982,90.2,85,0.2516,20,30,35
68,980,90.0,85,0.2544,20,30,35
69,976,89.6,86,0.258,20,31,35
70,973,89.3,86,0.2617,20,31,35
71,969,89.0,87,0.2663,20,32,35
72,966,88.7,87,0.27,20,32,35
73,963,88.4,87,0.2727,20,32,35
74,960,88.2,87,0.2755,20,32,35
75,958,88.0,87,0.2782,20,32,35
76,956,87.8,87,0.2801,20,32,35
77,953,87.5,88,0.2837,21,32,35
78,948,87.1,89,0.2883,21,33,35
79,940,86.3,91,0.2966,21,34,36
80,931,85.5,92,0.3058,22,34,36
81,922,84.7,92,0.314,22,34,36
82,914,83.9,92,0.3223,22,34,36
83,906,83.2,92,0.3297,22,34,36
84,896,82.3,93,0.3388,22,35,36
85,883,81.1,94,0.3499,23,35,36
86,868,79.7,95,0.3636,23,35,37
87,851,78.1,95,0.3774,23,35,37
88,830,76.2,96,0.3949,24,35,37
89,804,73.8,97,0.416,24,35,38
90,774,71.1,97,0.4399,24,35,38
91,735,67.5,98,0.4692,24,35,39
92,686,63.0,98,0.5051,24,35,39
93,622,57.1,98,0.55,24,35,39
94,534,49.0,99,0.6107,25,35,39
95,411,37.7,100,0.6933,25,35,40
96,247,22.7,100,0.8062,25,35,40
97,49,4.5,100,0.9568,25,35,40
