tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,721,66.2,43,0.4793,5,14,24
2,805,73.9,42,0.4151,5,14,23
3,899,82.6,41,0.3361,5,14,22
4,985,90.4,40,0.2479,5,14,21
5,1044,95.9,39,0.1671,5,14,20
6,1072,98.4,38,0.1111,5,14,19
7,1081,99.3,37,0.0836,5,14,18
8,1084,99.5,36,0.0735,5,14,17
9,1084,99.5,36,0.0707,5,14,17
10,1085,99.6,35,0.0689,5,14,16
11,1085,99.6,34,0.0661,5,13,16
12,1085,99.6,34,0.0661,6,13,15
13,1085,99.6,35,0.068,7,13,15
14,1085,99.6,36,0.0698,8,13,15
15,1084,99.5,38,0.0735,9,14,15
16,1083,99.4,39,0.0762,10,14,15
17,1083,99.4,38,0.0753,10,14,14
18,1083,99.4,38,0.0753,11,13,14
19,1084,99.5,37,0.0735,11,13,13
20,1084,99.5,37,0.0725,12,12,13
21,1084,99.5,36,0.0707,12,12,12
22,1085,99.6,34,0.067,11,11,12
23,1086,99.7,33,0.0643,11,11,11
24,1086,99.7,32,0.0615,10,11,11
25,1086,99.7,32,0.0615,11,10,11
26,1086,99.7,33,0.0634,11,11,11
27,1086,99.7,33,0.0634,11,11,11
28,1086,99.7,33,0.0634,11,11,11
29,1086,99.7,33,0.0634,11,11,11
30,1086,99.7,33,0.0634,11,11,11
31,1086,99.7,33,0.0634,11,11,11
32,1086,99.7,33,0.0634,11,11,11
33,1086,99.7,33,0.0634,11,11,11
34,1086,99.7,33,0.0634,11,11,11
35,1086,99.7,33,0.0634,11,11,11
36,1086,99.7,33,0.0634,11,11,11
37,1086,99.7,33,0.0634,11,11,11
38,1086,99.7,33,0.0634,11,11,11
39,1086,99.7,33,0.0634,11,11,11
40,1086,99.7,33,0.0634,11,11,11
41,1086,99.7,33,0.0634,11,11,11
42,1086,99.7,33,0.0634,11,11,11
43,1086,99.7,33,0.0634,11,11,11
44,1086,99.7,33,0.0634,11,11,11
45,1086,99.7,33,0.0634,11,11,11
46,1086,99.7,33,0.0634,11,11,11
47,1086,99.7,33,0.0634,11,11,11
48,1086,99.7,33,0.0634,11,11,11
49,1086,99.7,33,0.0634,11,11,11
50,1086,99.7,33,0.0634,11,11,11
51,1086,99.7,33,0.0634,11,11,11
52,1086,99.7,33,0.0634,11,11,11
53,1086,99.7,33,0.0634,11,11,11
54,1086,99.7,33,0.0634,11,11,11
55,1086,99.7,33,0.0634,11,11,11
56,1086,99.7,33,0.0634,11,11,11
57,1086,99.7,33,0.0634,11,11,11
58,1086,99.7,33,0.0634,11,11,11
59,1086,99.7,33,0.0634,11,11,11
60,1086,99.7,33,0.0634,11,11,11
61,1086,99.7,33,0.0634,11,11,11
62,1086,99.7,33,0.0634,11,11,11
63,1086,99.7,33,0.0634,11,11,11
64,1086,99.7,33,0.0634,11,11,11
65,1086,99.7,33,0.0634,11,11,11
66,1086,99.7,33,0.0634,11,11,11
67,1086,99.7,33,0.0634,11,11,11
68,1086,99.7,33,0.0634,11,11,11
69,1086,99.7,33,0.0634,11,11,11
70,1086,99.7,33,0.0634,11,11,11
71,1086,99.7,33,0.0634,11,11,11
72,1086,99.7,33,0.0634,11,11,11
73,1086,99.7,33,0.0634,11,11,11
74,1086,99.7,33,0.0634,11,11,11
75,1086,99.7,33,0.0634,11,11,11
76,1086,99.7,33,0.0634,11,11,11
77,1086,99.7,33,0.0634,11,11,11
78,1086,99.7,33,0.0634,11,11,11
79,1086,99.7,33,0.0634,11,11,11
80,1086,99.7,33,0.0634,11,11,11
81,1086,99.7,33,0.0634,11,11,11
82,1086,99.7,33,0.0634,11,11,11
83,1086,99.7,33,0.0634,11,11,11
84,1086,99.7,33,0.0634,11,11,11
85,1086,99.7,33,0.0634,11,11,11
86,1086,99.7,33,0.0634,11,11,11
87,1086,99.7,33,0.0634,11,11,11
88,1086,99.7,33,0.0634,11,11,11
89,1086,99.7,33,0.0634,11,11,11
90,1086,99.7,33,0.0634,11,11,11
91,1086,99.7,33,0.0634,11,11,11
92,1086,99.7,33,0.0634,11,11,11
93,1086,99.7,33,0.0634,11,11,11
94,1086,99.7,33,0.0634,11,11,11
95,1086,99.7,33,0.0634,11,11,11
96,1086,99.7,33,0.0634,11,11,11
97,1086,99.7,33,0.0634,11,11,11
98,1086,99.7,33,0.0634,11,11,11
99,1086,99.7,33,0.0634,11,11,11
100,1086,99.7,33,0.0634,11,11,11
101,1086,99.7,33,0.0634,11,11,11
102,1086,99.7,33,0.0634,11,11,11
103,1086,99.7,33,0.0634,11,11,11
104,1086,99.7,33,0.0634,11,11,11
105,1086,99.7,33,0.0634,11,11,11
106,1086,99.7,33,0.0634,11,11,11
107,1086,99.7,33,0.0634,11,11,11
108,1086,99.7,33,0.0634,11,11,11
109,1086,99.7,33,0.0634,11,11,11
110,1086,99.7,33,0.0634,11,11,11
111,1086,99.7,33,0.0634,11,11,11
112,1086,99.7,33,0.0634,11,11,11
113,1086,99.7,33,0.0634,11,11,11
114,1086,99.7,33,0.0634,11,11,11
115,1086,99.7,33,0.0634,11,11,11
116,1086,99.7,33,0.0634,11,11,11
117,1086,99.7,33,0.0634,11,11,11
118,1086,99.7,33,0.0634,11,11,11
119,1086,99.7,33,0.0634,11,11,11
120,1086,99.7,33,0.0634,11,11,11
