tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,6,15,25
2,1078,99.0,47,0.0937,6,15,26
3,1077,98.9,47,0.0964,6,15,26
4,1078,99.0,46,0.0955,5,15,26
5,1079,99.1,45,0.0927,5,14,26
6,1079,99.1,45,0.0918,5,14,26
7,1079,99.1,45,0.0918,5,14,26
8,1079,99.1,45,0.0918,5,14,26
9,1079,99.1,45,0.0918,5,14,26
10,1079,99.1,45,0.0918,5,14,26
11,1079,99.1,45,0.0918,5,14,26
12,1079,99.1,45,0.0918,5,14,26
13,1079,99.1,45,0.0918,5,14,26
14,1078,99.0,46,0.0937,5,14,27
15,1077,98.9,47,0.0964,5,15,27
16,1075,98.7,50,0.1028,6,16,28
17,1075,98.7,49,0.1028,6,16,27
18,1075,98.7,49,0.1028,6,16,27
19,1075,98.7,49,0.1028,7,16,26
20,1075,98.7,49,0.1028,7,16,26
21,1075,98.7,50,0.1047,7,17,26
22,1075,98.7,50,0.1047,7,17,26
23,1075,98.7,50,0.1047,7,17,26
24,1075,98.7,50,0.1047,7,17,26
25,1075,98.7,50,0.1047,7,17,26
26,1075,98.7,50,0.1047,7,17,26
27,1075,98.7,50,0.1047,7,17,26
28,1074,98.6,51,0.1065,7,17,27
29,1074,98.6,51,0.1074,7,17,27
30,1073,98.5,52,0.1093,7,18,27
31,1072,98.4,53,0.112,8,18,27
32,1071,98.3,54,0.1148,8,19,27
33,1070,98.3,54,0.1157,8,19,27
34,1070,98.3,54,0.1166,8,19,27
35,1070,98.3,54,0.1166,8,19,27
36,1070,98.3,54,0.1166,8,19,27
37,1069,98.2,55,0.1185,9,19,27
38,1069,98.2,55,0.1194,9,19,27
39,1069,98.2,55,0.1194,9,19,27
40,1069,98.2,55,0.1194,9,19,27
41,1069,98.2,55,0.1194,9,19,27
42,1069,98.2,55,0.1194,9,19,27
43,1067,98.0,57,0.123,10,19,28
44,1066,97.9,57,0.1249,10,19,28
45,1065,97.8,58,0.1276,11,19,28
46,1064,97.7,59,0.1304,11,19,29
47,1063,97.6,60,0.1331,11,20,29
48,1062,97.5,60,0.1341,11,20,29
49,1062,97.5,60,0.135,11,20,29
50,1062,97.5,60,0.135,11,20,29
51,1062,97.5,60,0.135,11,20,29
52,1062,97.5,60,0.135,11,20,29
53,1062,97.5,60,0.135,11,20,29
54,1062,97.5,60,0.135,11,20,29
55,1061,97.4,61,0.1368,11,20,30
56,1060,97.3,61,0.1377,11,20,30
57,1060,97.3,61,0.1387,11,20,30
58,1060,97.3,61,0.1387,11,20,30
59,1060,97.3,61,0.1387,11,20,30
60,1060,97.3,61,0.1387,11,20,30
61,1059,97.2,62,0.1405,11,21,30
62,1059,97.2,62,0.1414,11,21,30
63,1059,97.2,62,0.1414,11,21,30
64,1059,97.2,62,0.1414,11,21,30
65,1059,97.2,62,0.1414,11,21,30
66,1059,97.2,62,0.1414,11,21,30
67,1059,97.2,62,0.1414,11,21,30
68,1058,97.2,63,0.1433,12,21,30
69,1056,97.0,64,0.146,13,21,30
70,1056,97.0,63,0.146,13,20,30
71,1058,97.2,61,0.1423,12,20,29
72,1060,97.3,60,0.1387,12,20,28
73,1061,97.4,60,0.1368,12,20,28
74,1061,97.4,60,0.1359,12,20,28
75,1061,97.4,60,0.1359,12,20,28
76,1061,97.4,60,0.1359,12,20,28
77,1061,97.4,60,0.1359,12,20,28
78,1061,97.4,60,0.1359,12,20,28
79,1061,97.4,60,0.1359,12,20,28
80,1062,97.5,59,0.1341,11,20,28
81,1064,97.7,58,0.1313,11,20,27
82,1064,97.7,58,0.1295,11,20,27
83,1064,97.7,58,0.1295,11,20,27
84,1064,97.7,58,0.1295,11,20,27
85,1064,97.7,58,0.1295,11,20,27
86,1064,97.7,58,0.1295,11,20,27
87,1064,97.7,58,0.1295,11,20,27
88,1064,97.7,58,0.1295,11,20,27
89,1064,97.7,59,0.1313,11,20,28
90,1064,97.7,59,0.1313,11,20,28
91,1064,97.7,59,0.1313,11,20,28
92,1063,97.6,60,0.1331,11,21,28
93,1062,97.5,60,0.1341,11,21,28
94,1061,97.4,61,0.1368,12,21,28
95,1060,97.3,62,0.1396,12,22,28
96,1059,97.2,62,0.1405,12,22,28
97,1059,97.2,62,0.1414,12,22,28
98,1059,97.2,62,0.1414,12,22,28
99,1059,97.2,62,0.1414,12,22,28
100,1058,97.2,63,0.1433,12,23,28
101,1057,97.1,63,0.1442,12,23,28
