tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,719,66.0,44,0.4812,5,15,24
2,803,73.7,42,0.4169,5,14,23
3,897,82.4,41,0.3379,5,14,22
4,984,90.4,40,0.2498,5,14,21
5,1044,95.9,39,0.168,5,14,20
6,1072,98.4,38,0.1111,5,14,19
7,1081,99.3,37,0.0836,5,14,18
8,1083,99.4,37,0.0753,6,14,17
9,1083,99.4,38,0.0753,7,14,17
10,1083,99.4,38,0.0753,8,14,16
11,1083,99.4,39,0.0771,9,14,16
12,1083,99.4,39,0.0771,10,14,15
13,1082,99.4,40,0.079,11,14,15
14,1081,99.3,42,0.0836,12,15,15
15,1080,99.2,43,0.0863,13,15,15
16,1080,99.2,44,0.0891,14,15,15
17,1079,99.1,45,0.0909,15,15,15
18,1079,99.1,45,0.0918,15,15,15
19,1079,99.1,45,0.0918,15,15,15
20,1079,99.1,45,0.0918,15,15,15
21,1079,99.1,45,0.0918,15,15,15
22,1079,99.1,45,0.0918,15,15,15
23,1079,99.1,45,0.0918,15,15,15
24,1079,99.1,45,0.0918,15,15,15
25,1079,99.1,45,0.0918,15,15,15
26,1079,99.1,45,0.0918,15,15,15
27,1079,99.1,45,0.0918,15,15,15
28,1079,99.1,45,0.0918,15,15,15
29,1079,99.1,45,0.0918,15,15,15
30,1079,99.1,45,0.0918,15,15,15
31,1079,99.1,45,0.0918,15,15,15
32,1079,99.1,45,0.0918,15,15,15
33,1079,99.1,45,0.0918,15,15,15
34,1079,99.1,45,0.0918,15,15,15
35,1079,99.1,45,0.0918,15,15,15
36,1079,99.1,45,0.0918,15,15,15
37,1079,99.1,45,0.0918,15,15,15
38,1079,99.1,45,0.0918,15,15,15
39,1079,99.1,45,0.0918,15,15,15
40,1079,99.1,45,0.0918,15,15,15
41,1079,99.1,45,0.0918,15,15,15
42,1079,99.1,45,0.0918,15,15,15
43,1079,99.1,45,0.0918,15,15,15
44,1079,99.1,45,0.0918,15,15,15
45,1079,99.1,45,0.0918,15,15,15
46,1079,99.1,45,0.0918,15,15,15
47,1079,99.1,45,0.0918,15,15,15
48,1079,99.1,45,0.0918,15,15,15
49,1079,99.1,45,0.0918,15,15,15
50,1079,99.1,45,0.0918,15,15,15
51,1079,99.1,45,0.0918,15,15,15
52,1079,99.1,45,0.0918,15,15,15
53,1079,99.1,45,0.0918,15,15,15
54,1079,99.1,45,0.0918,15,15,15
55,1079,99.1,45,0.0918,15,15,15
56,1079,99.1,45,0.0918,15,15,15
57,1079,99.1,45,0.0918,15,15,15
58,1079,99.1,45,0.0918,15,15,15
59,1079,99.1,45,0.0918,15,15,15
60,1079,99.1,45,0.0918,15,15,15
61,1079,99.1,45,0.0918,15,15,15
62,1079,99.1,45,0.0918,15,15,15
63,1079,99.1,45,0.0918,15,15,15
64,1079,99.1,45,0.0918,15,15,15
65,1079,99.1,45,0.0918,15,15,15
66,1079,99.1,45,0.0918,15,15,15
67,1079,99.1,45,0.0918,15,15,15
68,1079,99.1,45,0.0918,15,15,15
69,1079,99.1,45,0.0918,15,15,15
70,1079,99.1,45,0.0918,15,15,15
71,1079,99.1,45,0.0918,15,15,15
72,1079,99.1,45,0.0918,15,15,15
73,1079,99.1,45,0.0918,15,15,15
74,1079,99.1,45,0.0918,15,15,15
75,1079,99.1,45,0.0918,15,15,15
76,1079,99.1,45,0.0918,15,15,15
77,1079,99.1,45,0.0918,15,15,15
78,1079,99.1,45,0.0918,15,15,15
79,1079,99.1,45,0.0918,15,15,15
80,1079,99.1,45,0.0918,15,15,15
81,1079,99.1,45,0.0918,15,15,15
82,1079,99.1,45,0.0918,15,15,15
83,1079,99.1,45,0.0918,15,15,15
84,1079,99.1,45,0.0918,15,15,15
85,1079,99.1,45,0.0918,15,15,15
86,1079,99.1,45,0.0918,15,15,15
87,1079,99.1,45,0.0918,15,15,15
88,1079,99.1,45,0.0918,15,15,15
89,1079,99.1,45,0.0918,15,15,15
90,1079,99.1,45,0.0918,15,15,15
91,1079,99.1,45,0.0918,15,15,15
92,1079,99.1,45,0.0918,15,15,15
93,1079,99.1,45,0.0918,15,15,15
94,1079,99.1,45,0.0918,15,15,15
95,1079,99.1,45,0.0918,15,15,15
96,1079,99.1,45,0.0918,15,15,15
97,1079,99.1,45,0.0918,15,15,15
98,1079,99.1,45,0.0918,15,15,15
99,1079,99.1,45,0.0918,15,15,15
100,1079,99.1,45,0.0918,15,15,15
101,1079,99.1,45,0.0918,15,15,15
102,1079,99.1,45,0.0918,15,15,15
103,1079,99.1,45,0.0918,15,15,15
104,1079,99.1,45,0.0918,15,15,15
105,1079,99.1,45,0.0918,15,15,15
106,1079,99.1,45,0.0918,15,15,15
107,1079,99.1,45,0.0918,15,15,15
108,1079,99.1,45,0.0918,15,15,15
109,1079,99.1,45,0.0918,15,15,15
110,1079,99.1,45,0.0918,15,15,15
111,1079,99.1,45,0.0918,15,15,15
112,1079,99.1,45,0.0918,15,15,15
113,1079,99.1,45,0.0918,15,15,15
114,1079,99.1,45,0.0918,15,15,15
115,1079,99.1,45,0.0918,15,15,15
116,1079,99.1,45,0.0918,15,15,15
117,1079,99.1,45,0.0918,15,15,15
118,1079,99.1,45,0.0918,15,15,15
119,1079,99.1,45,0.0918,15,15,15
120,1079,99.1,45,0.0918,15,15,15
