tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1082,99.4,43,0.079,5,14,24
22,1081,99.3,42,0.0836,6,13,23
3,1081,99.3,41,0.0826,7,12,22
4,1082,99.4,40,0.0808,8,11,21
5,1083,99.4,39,0.0781,8,11,2066,1083,99.4,38,0.0753,9,10,1977,1083,99.4,38,0.0753,9,11,18
8,1084,99.5,37,0.0735,10,10,17
9,1085,99.6,35,0.0689,9,10,16
10,1085,99.6,34,0.0661,10,9,15
11,1086,99.7,33,0.0643,9,10,14
12,1087,99.8,31,0.0597,13,1087,99.8,29,0.0551,8,9,12
14,1088,99.9,28,0.0533,9,8,11
15,1088,99.9,27,0.0505,8,9,10
16,1088,16,1088,99.9,25,0.04681717,1088,99.9,25,0.0468,8,8,9
18,1088,99.9,25,0.0468,9,8,8119,1089,100.0,24,0.045,8,8,8
20,1089,100.0,24,0.0441,8,8,8
21,1089,100.0,24,0.0441,8,8,8
22,1089,100.0,24,0.0441,8,8,8
23,1089,100.0,24,0.0441,8,8,8
24,1089,100.0,24,0.0441,8,8,8
25,1089,100.0,24,0.0441,8,8,8
26,1089,100.0,24,0.0441,8,8,8
27,1089,100.0,24,0.0441,8,8,8
28,1089,100.0,24,0.0441,8,8,8
29,1089,100.0,24,0.0441,8,8,8
30,1089,100.0,24,0.0441,8,8,8
31,1089,100.0,24,0.0441,8,8,8
32,1089,100.0,24,0.0441,8,8,8
33,1089,100.0,24,0.0441,8,8,8
34,1089,100.0,24,0.0441,8,8,8
35,1089,100.0,24,0.0441,8,8,8
36,1089,100.0,24,0.0441,8,8,8
37,1089,100.0,24,0.0441,8,8,8
38,1089,100.0,24,0.0441,8,8,8
39,1089,100.0,24,0.0441,8,8,8
40,1089,100.0,24,0.0441,8,8,8
41,1089,100.0,24,0.0441,8,8,8
42,1089,100.0,24,0.0441,8,8,8
43,1089,100.0,24,0.0441,8,8,8
44,1089,100.0,24,0.0441,8,8,8
45,1089,100.0,24,0.0441,8,8,8
46,1089,100.0,24,0.0441,8,8,8
47,1089,100.0,24,0.0441,8,8,8
48,1089,100.0,24,0.0441,8,8,8
49,1089,100.0,24,0.0441,8,8,8550,1089,100.0,24,0.0441,8,8,85251,1089,100.0,24,0.0441,8,8,53,52,1089,100.0,24,0.0441,8,854,153,1089,100.0,24,0.0441,8,8,8
54,1089,100.0,24,0.0441,8,8,8
55,1089,100.0,24,0.0441,57,108856,1089,100.0,24,0.044158,1088,57,1089,100.0,24,0.04459,1088,958,1089,100.0,24,0.0460,1088,99.9,27,0.0505,9,9,9
61,1088,99.60,1089,100.0,24,0.62,1088,99.9,27,0.0505,9,9,9
63,1088,99.9,27,0.0505,9,9,9
64,1088,99.9,263,1089,100.0,2465,1088,99.9,2764,1089,100.0,266,1088,99.9,27,65,1089,100.0,67,1088,99.9,27,0.0505,9,9,9
68,1088,99.9,27,0.67,1089,100.69,1088,99.9,27,0.0505,9,9,9
70,1088,99.9,27,0.0505,9,9,9
71,1088,99.9,27,0.0505,9,9,9
72,1088,99.9,27,0.0505,9,9,9
73,1088,99.9,27,0.0505,9,9,9
74,1088,99.9,27,0.0505,973,10875,1088,99.9,27,0.0505,9,74,1076,1088,99.9,27,0.0505,9,975,177,1088,99.9,27,0.0505,9,9,9
78,1088,99.9,27,0.0505,9,9,977,1089,100.0,24,0.0441,8,8,8
78,1089,100.0,24,0.0441,8,8,8
79,1089,100.0,24,0.0441,8,8,8
80,1089,100.0,24,0.0441,8,8,8
81,1089,100.0,24,0.0441,8,8,84,82,1089,100.0,24,0.0441,8,8,8
83,1089,100.0,24,0.0441,8,8,8
84,1089,100.0,24,0.0441,8,8,8
85,1089,100.0,24,0.0441,8,8,8
86,1089,100.0,24,0.0441,8,8,8
87,1089,100.0,24,0.0441,8,8,8
88,1089,100.0,24,0.0441,8,8,8
89,1089,100.0,24,0.0441,8,8,8
90,1089,100.0,24,0.0441,8,8,8
91,1089,100.0,24,0.0441,8,8,8
92,1089,100.0,24,0.0441,8,8,8
93,1089,100.0,24,0.0441,8,8,8
94,1089,100.0,24,0.0441,8,8,8
95,1089,100.0,24,0.0441,8,8,8
96,1089,100.0,24,0.0441,8,8,8
97,1089,100.0,24,0.0441,8,8,8
98,1089,100.0,24,0.0441,8,8,8
99,1089,100.0,24,0.0441,8,8,8
100,1089,100.0,24,0.0441,8,8,8
101,1089,100.0,24,0.0441,8,8,8
102,1089,100.0,24,0.0441,8,8,8
103,1089,100.0,24,0.0441,8,8,8
104,1089,100.0,24,0.0441,8,8,8
105,1089,100.0,24,0.0441,8,8,8
106,1089,100.0,24,0.0441,8,8,8
107,1089,100.0,24,0.0441,8,8,8
108,1089,100.0,24,0.0441,8,8,8
109,1089,100.0,24,0.0441,8,8,8
110,1089,100.0,24,0.0441,8,8,8
111,1089,100.0,24,0.0441,8,8,81112,1089,100.0,24,0.0441,8,8,811113,1089,100.0,24,0.0441,8,8,116114,1089,100.0,24,0.0441,8,8117,115,1089,100.0,24,0.0441,8,118,1116,1089,100.0,24,0.0441,8119,10117,1089,100.0,24,0.0441,120,1088,99.9,27,0.0505,9,9,9
,8,8,8
119,1089,100.0,24,0.0441,8,8,8
120,1089,100.0,24,0.0441,8,8,8
,8,8,8
,0.0441,8,8,8
