tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,6,15,25
2,1079,99.1,45,0.09,6,15,24
3,1079,99.1,44,0.09,6,14,24
4,1080,99.2,43,0.0882,6,13,24
5,1080,99.2,43,0.0872,6,13,24
6,1080,99.2,43,0.0872,6,13,24
7,1080,99.2,43,0.0872,6,13,24
8,1080,99.2,43,0.0872,6,13,24
9,1080,99.2,43,0.0872,6,13,24
10,1080,99.2,43,0.0872,6,13,24
11,1080,99.2,43,0.0872,6,13,24
12,1080,99.2,43,0.0872,6,13,24
13,1080,99.2,44,0.0891,7,13,24
14,1080,99.2,44,0.0891,7,13,24
15,1080,99.2,43,0.0872,7,13,23
16,1081,99.3,42,0.0854,7,12,23
17,1081,99.3,42,0.0845,7,12,23
18,1081,99.3,42,0.0845,7,12,23
19,1081,99.3,42,0.0845,7,12,23
20,1081,99.3,41,0.0826,7,12,22
21,1082,99.4,40,0.0808,6,12,22
22,1082,99.4,40,0.0799,6,12,22
23,1083,99.4,39,0.0781,5,12,22
24,1084,99.5,37,0.0735,5,11,21
25,1084,99.5,36,0.0707,6,10,20
26,1084,99.5,36,0.0707,6,10,20
27,1085,99.6,34,0.067,5,10,19
28,1086,99.7,32,0.0624,5,9,18
29,1086,99.7,33,0.0634,6,10,17
30,1087,99.8,31,0.0597,6,9,16
31,1088,99.9,28,0.0533,5,8,15
32,1088,99.9,27,0.0505,5,7,15
33,1088,99.9,27,0.0505,5,7,15
34,1088,99.9,26,0.0487,5,6,15
35,1088,99.9,26,0.0487,5,6,15
36,1088,99.9,28,0.0523,6,6,16
37,1088,99.9,28,0.0523,6,6,16
38,1088,99.9,28,0.0523,6,5,17
39,1088,99.9,25,0.0468,5,4,16
40,1089,100.0,24,0.045,5,4,15
41,1089,100.0,24,0.0441,5,4,15
42,1089,100.0,25,0.0459,5,5,15
43,1089,100.0,25,0.0459,5,5,15
44,1088,99.9,26,0.0478,5,5,16
45,1088,99.9,25,0.0468,4,5,16
46,1088,99.9,26,0.0487,4,5,17
47,1088,99.9,26,0.0487,4,5,17
48,1088,99.9,26,0.0487,4,5,17
49,1088,99.9,25,0.0468,4,5,16
50,1088,99.9,25,0.0468,4,5,16
51,1089,100.0,23,0.0432,3,5,15
52,1089,100.0,23,0.0422,3,5,15
53,1089,100.0,23,0.0422,3,5,15
54,1089,100.0,23,0.0422,3,5,15
55,1089,100.0,23,0.0422,3,5,15
56,1089,100.0,23,0.0422,3,5,15
57,1089,100.0,23,0.0422,3,5,15
58,1089,100.0,23,0.0422,3,6,14
59,1089,100.0,23,0.0422,3,6,14
60,1089,100.0,25,0.0459,4,7,14
61,1088,99.9,28,0.0514,5,8,15
62,1087,99.8,30,0.056,6,9,15
63,1087,99.8,30,0.0569,6,9,15
64,1087,99.8,29,0.0551,6,9,14
65,1088,99.9,26,0.0496,5,8,13
66,1088,99.9,26,0.0487,5,8,13
67,1088,99.9,25,0.0468,4,8,13
68,1088,99.9,25,0.0468,4,8,13
69,1088,99.9,25,0.0468,4,8,13
70,1089,100.0,24,0.045,4,8,12
71,1089,100.0,24,0.0441,4,8,12
72,1088,99.9,26,0.0478,5,8,13
73,1088,99.9,26,0.0487,5,8,13
74,1088,99.9,26,0.0487,5,8,13
75,1088,99.9,27,0.0505,6,8,13
76,1088,99.9,26,0.0487,6,7,13
77,1088,99.9,27,0.0505,7,7,13
78,1088,99.9,28,0.0523,7,7,14
79,1087,99.8,30,0.056,8,7,15
80,1087,99.8,30,0.0569,8,7,15
81,1087,99.8,30,0.0569,8,7,15
82,1087,99.8,30,0.0569,8,7,15
83,1087,99.8,30,0.0569,8,7,15
84,1087,99.8,30,0.0569,8,7,15
85,1087,99.8,30,0.0569,8,7,15
86,1087,99.8,29,0.0551,8,7,14
87,1087,99.8,30,0.0569,9,8,13
88,1087,99.8,30,0.0569,9,8,13
89,1087,99.8,30,0.0569,9,8,13
90,1087,99.8,29,0.0551,8,8,13
91,1087,99.8,30,0.0569,8,9,13
92,1087,99.8,30,0.0569,8,9,13
93,1087,99.8,30,0.0569,8,9,13
94,1087,99.8,30,0.0569,8,9,13
95,1087,99.8,30,0.0569,8,9,13
96,1087,99.8,30,0.0569,8,9,13
97,1087,99.8,30,0.0569,7,9,14
98,1087,99.8,30,0.0569,7,9,14
99,1087,99.8,31,0.0588,7,9,15
100,1087,99.8,31,0.0588,6,9,16
101,1086,99.7,33,0.0624,7,10,16
102,1085,99.6,35,0.067,7,11,17
103,1085,99.6,35,0.068,7,11,17
104,1085,99.6,35,0.068,7,11,17
105,1084,99.5,37,0.0716,8,11,18
106,1084,99.5,37,0.0725,8,11,18
107,1084,99.5,37,0.0725,8,11,18
108,1084,99.5,36,0.0707,8,10,18
109,1085,99.6,35,0.0689,7,10,18
110,1085,99.6,35,0.068,7,10,18
111,1085,99.6,35,0.068,7,10,18
112,1085,99.6,36,0.0698,7,11,18
113,1085,99.6,36,0.0698,8,10,18
114,1085,99.6,36,0.0698,8,10,18
115,1084,99.5,37,0.0716,8,11,18
116,1084,99.5,37,0.0725,8,11,18
117,1083,99.4,39,0.0762,9,11,19
118,1083,99.4,38,0.0753,9,10,19
119,1083,99.4,39,0.0771,10,10,19
120,1082,99.4,40,0.079,11,10,19
