tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,6,15,25
2,1078,99.0,47,0.0937,7,15,25
3,1077,98.9,48,0.0983,8,16,24
4,1075,98.7,50,0.1028,9,16,25
5,1076,98.8,48,0.101,8,16,24
6,1078,99.0,45,0.0946,7,15,23
7,1077,98.9,48,0.0983,8,16,24
8,1076,98.8,48,0.0992,9,15,24
9,1077,98.9,47,0.0983,8,14,25
10,1077,98.9,47,0.0973,9,14,24
11,1078,99.0,46,0.0955,8,14,24
12,1077,98.9,48,0.0983,9,14,25
13,1078,99.0,46,0.0955,9,13,24
14,1077,98.9,47,0.0964,10,12,25
15,1076,98.8,48,0.0992,11,12,25
16,1077,98.9,46,0.0964,10,11,25
17,1077,98.9,47,0.0973,11,11,25
18,1078,99.0,46,0.0955,10,11,25
19,1079,99.1,45,0.0927,11,10,24
20,1079,99.1,45,0.0918,12,9,24
21,1078,99.0,46,0.0937,11,10,25
22,1077,98.9,47,0.0964,12,11,24
23,1077,98.9,47,0.0973,13,10,24
24,1077,98.9,47,0.0973,13,9,25
25,1077,98.9,47,0.0973,14,8,25
26,1077,98.9,47,0.0973,15,8,24
27,1078,99.0,46,0.0955,16,7,23
28,1077,98.9,47,0.0964,17,6,24
29,1078,99.0,45,0.0937,17,5,23
30,1079,99.1,45,0.0927,17,4,24
31,1079,99.1,44,0.09,16,3,25
32,1080,99.2,42,0.0863,15,2,25
33,1081,99.3,41,0.0836,14,2,25
34,1082,99.4,40,0.0808,15,1,24
35,1083,99.4,39,0.0781,14,0,25
36,1083,99.4,38,0.0753,13,0,25
37,1083,99.4,38,0.0753,13,0,25
38,1082,99.4,41,0.0808,14,1,26
39,1081,99.3,43,0.0854,14,2,27
40,1080,99.2,43,0.0863,14,2,27
41,1080,99.2,44,0.0891,15,1,28
42,1080,99.2,43,0.0872,16,0,27
43,1079,99.1,45,0.0909,16,1,28
44,1079,99.1,44,0.09,15,1,28
45,1078,99.0,46,0.0937,16,1,29
46,1077,98.9,47,0.0964,17,0,30
47,1076,98.8,48,0.0992,17,1,30
48,1075,98.7,50,0.1038,17,2,31
49,1074,98.6,51,0.1065,16,3,32
50,1072,98.4,53,0.1111,17,4,32
51,1071,98.3,54,0.1148,18,4,32
52,1072,98.4,52,0.112,17,4,31
53,1072,98.4,52,0.1111,17,5,30
54,1071,98.3,54,0.1148,18,5,31
55,1069,98.2,56,0.1194,19,5,32
56,1068,98.1,56,0.1212,20,4,32
57,1065,97.8,59,0.1276,21,5,33
58,1062,97.5,61,0.1341,22,6,33
59,1062,97.5,60,0.135,22,6,32
60,1064,97.7,58,0.1313,21,5,32
61,1064,97.7,58,0.1295,22,5,31
62,1065,97.8,57,0.1276,22,5,30
63,1066,97.9,57,0.1267,23,4,30
64,1065,97.8,58,0.1276,24,4,30
65,1066,97.9,57,0.1267,23,4,30
66,1065,97.8,58,0.1276,22,5,31
67,1066,97.9,57,0.1267,23,4,30
68,1066,97.9,57,0.1258,22,4,31
69,1066,97.9,57,0.1258,21,4,32
70,1065,97.8,58,0.1276,22,4,32
71,1065,97.8,58,0.1286,23,3,32
72,1065,97.8,58,0.1286,23,4,31
73,1065,97.8,58,0.1286,24,4,30
74,1066,97.9,57,0.1267,25,3,29
75,1066,97.9,57,0.1258,26,2,29
76,1066,97.9,57,0.1258,25,2,30
77,1065,97.8,58,0.1276,26,2,30
78,1062,97.5,61,0.1341,27,3,31
79,1060,97.3,62,0.1387,28,2,32
80,1057,97.1,64,0.1442,29,3,32
81,1056,97.0,64,0.1469,29,4,31
82,1055,96.9,64,0.1478,29,5,30
83,1053,96.7,66,0.1524,30,6,30
84,1052,96.6,66,0.1543,31,6,29
85,1052,96.6,65,0.1534,30,6,29
86,1052,96.6,65,0.1534,31,5,29
87,1054,96.8,63,0.1497,30,5,28
88,1054,96.8,64,0.1497,31,5,28
89,1055,96.9,63,0.1478,32,4,27
90,1058,97.2,61,0.1433,31,4,26
91,1059,97.2,61,0.1405,32,4,25
92,1059,97.2,62,0.1414,33,4,25
93,1058,97.2,63,0.1433,34,3,26
94,1055,96.9,65,0.1478,35,3,27
95,1053,96.7,66,0.1524,36,3,27
96,1053,96.7,65,0.1524,35,3,27
97,1053,96.7,65,0.1524,35,3,27
98,1053,96.7,65,0.1524,34,4,27
99,1052,96.6,66,0.1543,33,5,28
100,1053,96.7,64,0.1515,32,4,28
101,1053,96.7,65,0.1524,33,3,29
102,1053,96.7,65,0.1524,32,3,30
103,1053,96.7,65,0.1524,33,2,30
104,1052,96.6,66,0.1543,34,1,31
105,1051,96.5,66,0.1552,34,1,31
106,1052,96.6,65,0.1543,33,1,31
107,1051,96.5,66,0.1552,34,1,31
108,1052,96.6,65,0.1543,35,0,30
109,1051,96.5,66,0.1552,36,0,30
110,1051,96.5,66,0.1561,36,1,29
111,1050,96.4,67,0.1579,37,1,29
112,1048,96.2,68,0.1607,38,1,29
113,1047,96.1,68,0.1625,39,1,28
114,1047,96.1,68,0.1635,38,2,28
115,1047,96.1,68,0.1635,39,2,27
116,1050,96.4,65,0.1579,38,1,26
117,1051,96.5,65,0.1552,37,2,26
118,1053,96.7,64,0.1524,37,1,26
119,1054,96.8,64,0.1506,38,0,26
120,1053,96.7,65,0.1515,38,0,27
