tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,45,0.0826,5,15,25
2,1079,99.1,45,0.09,5,15,25
3,1079,99.1,45,0.0918,5,15,25
4,1079,99.1,45,0.0918,5,15,25
5,1079,99.1,45,0.0918,5,15,25
6,1079,99.1,45,0.0918,5,15,25
7,1079,99.1,45,0.0918,5,15,25
8,1079,99.1,45,0.0918,5,15,25
9,1079,99.1,45,0.0918,5,15,25
10,1079,99.1,45,0.0918,5,15,25
11,1079,99.1,45,0.0918,5,15,25
12,1079,99.1,45,0.0918,5,15,25
13,1078,99.0,46,0.0937,6,15,25
14,1078,99.0,46,0.0946,6,15,25
15,1078,99.0,46,0.0946,6,15,25
16,1078,99.0,46,0.0946,6,15,25
17,1078,99.0,46,0.0946,6,15,25
18,1078,99.0,46,0.0946,6,15,25
19,1078,99.0,46,0.0946,6,15,25
