tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1080,99.2,47,0.0863,6,16,25
2,1076,98.8,50,0.1001,7,17,26
3,1073,98.5,53,0.1093,8,18,27
4,1070,98.3,56,0.1175,9,19,28
5,1066,97.9,59,0.1258,10,20,29
6,1063,97.6,61,0.1331,11,21,29
7,1059,97.2,64,0.1414,12,22,30
8,1054,96.8,67,0.1506,13,23,31
9,1049,96.3,69,0.1589,14,24,31
10,1043,95.8,72,0.169,15,25,32
11,1039,95.4,73,0.1763,16,25,32
12,1034,94.9,75,0.1837,17,26,32
13,1029,94.5,77,0.1919,18,27,32
14,1024,94.0,78,0.1983,19,27,32
15,1018,93.5,80,0.2066,20,28,32
16,1011,92.8,82,0.2158,21,28,33
17,1005,92.3,83,0.2241,22,29,32
18,998,91.6,85,0.2332,23,30,32
19,991,91.0,86,0.2415,24,30,32
20,984,90.4,87,0.2498,25,30,32
21,975,89.5,89,0.2599,26,30,33
22,964,88.5,91,0.2718,27,31,33
23,951,87.3,93,0.2856,28,32,33
24,935,85.9,95,0.3012,29,32,34
25,916,84.1,97,0.3196,30,33,34
26,896,82.3,98,0.3388,31,33,34
27,873,80.2,99,0.359,32,33,34
28,842,77.3,102,0.3857,33,34,35
29,802,73.6,104,0.4178,34,35,35
30,752,69.1,105,0.4564,35,35,35
31,690,63.4,105,0.5023,35,35,35
32,609,55.9,105,0.5592,35,35,35
33,508,46.6,102,0.6281,34,34,34
34,376,34.5,100,0.7172,34,33,33
35,207,19.0,98,0.8347,33,33,32
36,15,1.4,96,0.9862,32,32,32
37,0,0.0,7,1.0,3,3,1
38,0,0.0,0,1.0,0,0,0
39,0,0.0,0,1.0,0,0,0
