tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,538,49.4,48,0.6079,6,16,26
2,553,50.8,50,0.5978,7,17,26
3,567,52.1,52,0.5877,8,17,27
4,578,53.1,55,0.5803,9,18,28
5,585,53.7,58,0.5758,10,19,29
6,586,53.8,61,0.5748,11,20,30
7,580,53.3,64,0.5794,12,21,31
8,563,51.7,67,0.5904,13,22,32
9,532,48.9,70,0.6116,14,23,33
10,485,44.5,72,0.6437,15,23,34
11,421,38.7,72,0.6869,15,23,34
12,340,31.2,70,0.742,15,22,33
13,240,22.0,67,0.8108,14,21,32
14,123,11.3,64,0.8972,13,20,31
15,1,0.1,61,0.9991,12,19,30
16,0,0.0,0,1.0,0,0,0
17,0,0.0,0,1.0,0,0,0
18,0,0.0,0,1.0,0,0,0
19,0,0.0,0,1.0,0,0,0
20,0,0.0,0,1.0,0,0,0
21,0,0.0,0,1.0,0,0,0
