tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,716,65.7,45,0.483,5,15,25
2,793,72.8,45,0.4252,5,15,25
3,878,80.6,45,0.3545,5,15,25
4,960,88.2,45,0.2764,5,15,25
5,1022,93.8,45,0.2011,5,15,25
6,1057,97.1,45,0.1442,5,15,25
7,1072,98.4,45,0.112,5,15,25
8,1077,98.9,45,0.0983,5,15,25
9,1078,99.0,45,0.0937,5,15,25
10,1079,99.1,45,0.0927,5,15,25
11,1079,99.1,45,0.0918,5,15,25
12,1079,99.1,45,0.0918,5,15,25
13,1079,99.1,45,0.0918,5,15,25
14,1079,99.1,45,0.0918,5,15,25
15,1078,99.0,46,0.0937,6,15,25
16,1078,99.0,46,0.0946,6,15,25
17,1078,99.0,46,0.0946,6,15,25
18,1077,98.9,47,0.0964,7,15,25
19,1078,99.0,45,0.0937,7,14,24
20,1080,99.2,43,0.0891,6,13,24
21,1081,99.3,42,0.0854,7,12,23
22,1081,99.3,42,0.0845,6,13,23
23,1081,99.3,42,0.0845,7,12,23
24,1081,99.3,41,0.0826,7,12,22
25,1081,99.3,41,0.0826,7,11,23
26,1081,99.3,41,0.0826,7,11,23
27,1081,99.3,41,0.0826,7,11,23
28,1081,99.3,41,0.0826,7,11,23
29,1081,99.3,41,0.0826,7,11,23
30,1081,99.3,41,0.0826,7,11,23
31,1081,99.3,41,0.0826,7,11,23
32,1081,99.3,41,0.0826,7,11,23
33,1081,99.3,41,0.0826,7,11,23
34,1081,99.3,41,0.0826,7,11,23
35,1081,99.3,41,0.0826,7,11,23
36,1081,99.3,41,0.0826,7,11,23
37,1081,99.3,41,0.0826,7,11,23
38,1081,99.3,42,0.0845,7,11,24
39,1081,99.3,42,0.0845,8,11,23
40,1081,99.3,41,0.0826,7,11,23
41,1082,99.4,40,0.0808,7,10,23
42,1083,99.4,38,0.0762,6,10,22
43,1083,99.4,39,0.0771,6,11,22
44,1084,99.5,37,0.0735,5,10,22
45,1085,99.6,35,0.0689,4,10,21
46,1086,99.7,33,0.0643,3,10,20
47,1087,99.8,31,0.0597,2,9,20
48,1088,99.9,28,0.0533,1,8,19
49,1088,99.9,25,0.0468,0,7,18
50,1089,100.0,24,0.045,0,6,18
51,1089,100.0,24,0.0441,1,6,17
52,1089,100.0,23,0.0422,0,6,17
53,1089,100.0,23,0.0422,1,6,16
54,1089,100.0,22,0.0404,2,5,15
55,1089,100.0,19,0.0349,1,4,14
56,1089,100.0,16,0.0294,0,3,13
57,1089,100.0,14,0.0257,0,2,12
58,1089,100.0,12,0.022,0,1,11
59,1089,100.0,13,0.0239,1,2,10
60,1089,100.0,13,0.0239,2,1,10
61,1089,100.0,13,0.0239,1,2,10
62,1089,100.0,12,0.022,2,1,9
63,1089,100.0,12,0.022,1,2,9
64,1089,100.0,11,0.0202,2,1,8
65,1089,100.0,11,0.0202,1,2,8
66,1089,100.0,10,0.0184,2,1,7
67,1089,100.0,9,0.0165,1,1,7
68,1089,100.0,9,0.0165,2,1,6
69,1089,100.0,7,0.0129,1,1,5
70,1089,100.0,5,0.0092,0,1,4
71,1089,100.0,4,0.0073,1,0,3
72,1089,100.0,4,0.0073,0,1,3
73,1089,100.0,4,0.0073,1,1,2
74,1089,100.0,3,0.0055,0,1,2
75,1089,100.0,6,0.011,1,2,3
76,1089,100.0,6,0.011,2,2,2
77,1089,100.0,4,0.0073,1,1,2
78,1089,100.0,3,0.0055,1,1,1
79,1089,100.0,5,0.0092,2,1,2
80,1089,100.0,4,0.0073,2,1,1
81,1089,100.0,4,0.0073,1,1,2
82,1089,100.0,4,0.0073,2,1,1
83,1089,100.0,5,0.0092,2,1,2
84,1089,100.0,4,0.0073,1,1,2
85,1089,100.0,4,0.0073,2,1,1
86,1089,100.0,5,0.0092,2,1,2
87,1089,100.0,6,0.011,1,2,3
88,1089,100.0,6,0.011,2,2,2
89,1089,100.0,7,0.0129,2,2,3
90,1089,100.0,7,0.0129,2,2,3
91,1089,100.0,7,0.0129,2,2,3
92,1089,100.0,7,0.0129,2,2,3
93,1089,100.0,7,0.0129,2,2,3
94,1089,100.0,7,0.0129,2,2,3
95,1089,100.0,7,0.0129,2,2,3
96,1089,100.0,9,0.0165,3,3,3
97,1089,100.0,9,0.0165,2,3,4
98,1089,100.0,7,0.0129,2,2,3
99,1089,100.0,6,0.011,1,2,3
100,1089,100.0,6,0.011,0,3,3
101,1089,100.0,8,0.0147,1,3,4
102,1089,100.0,8,0.0147,2,2,4
103,1089,100.0,8,0.0147,2,3,3
104,1089,100.0,8,0.0147,2,2,4
105,1089,100.0,9,0.0165,2,3,4
106,1089,100.0,9,0.0165,2,3,4
107,1089,100.0,9,0.0165,2,3,4
108,1089,100.0,9,0.0165,2,3,4
109,1089,100.0,10,0.0184,2,4,4
110,1089,100.0,10,0.0184,2,4,4
111,1089,100.0,10,0.0184,2,4,4
112,1089,100.0,10,0.0184,2,4,4
113,1089,100.0,10,0.0184,2,4,4
114,1089,100.0,12,0.022,2,5,5
115,1089,100.0,11,0.0202,3,4,4
116,1089,100.0,9,0.0165,2,3,4
117,1089,100.0,6,0.011,1,2,3
118,1089,100.0,3,0.0055,0,1,2
119,1089,100.0,3,0.0055,1,1,1
120,1089,100.0,2,0.0037,1,0,1
