tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1082,99.4,44,0.0808,6,14,24
2,1082,99.4,41,0.0817,5,13,23
3,1083,99.4,39,0.0781,5,12,22
4,1084,99.5,37,0.0735,5,11,21
5,1085,99.6,35,0.0689,5,10,20
6,1086,99.7,33,0.0643,5,9,19
7,1087,99.8,31,0.0597,5,8,18
8,1087,99.8,29,0.0551,5,7,17
9,1088,99.9,27,0.0514,5,6,16
10,1088,99.9,26,0.0487,5,6,15
11,1088,99.9,26,0.0487,6,6,14
12,1088,99.9,27,0.0505,6,7,14
13,1088,99.9,28,0.0523,7,7,14
14,1087,99.8,29,0.0542,7,8,14
15,1086,99.7,32,0.0606,8,9,15
16,1085,99.6,35,0.067,9,10,16
17,1084,99.5,38,0.0735,10,11,17
18,1083,99.4,40,0.0781,11,12,17
19,1081,99.3,43,0.0845,12,13,18
20,1079,99.1,45,0.09,12,14,19
21,1078,99.0,47,0.0955,13,15,19
22,1076,98.8,49,0.1001,13,16,20
23,1075,98.7,50,0.1038,13,17,20
24,1074,98.6,51,0.1065,14,16,21
25,1073,98.5,52,0.1093,15,17,20
26,1072,98.4,53,0.112,16,16,21
27,1071,98.3,53,0.1129,16,17,20
28,1071,98.3,53,0.1139,16,16,21
29,1071,98.3,53,0.1139,16,17,20
30,1071,98.3,53,0.1139,16,16,21
31,1071,98.3,53,0.1139,16,17,20
32,1072,98.4,52,0.112,16,16,20
33,1074,98.6,50,0.1074,15,16,19
34,1076,98.8,47,0.1001,14,15,18
35,1079,99.1,44,0.0927,13,14,17
36,1081,99.3,41,0.0845,12,13,16
37,1083,99.4,38,0.0771,11,12,15
38,1085,99.6,35,0.0698,10,11,14
39,1086,99.7,32,0.0624,9,10,13
40,1087,99.8,29,0.056,8,9,12
41,1088,99.9,26,0.0496,7,8,11
42,1089,100.0,23,0.0432,6,7,10
43,1089,100.0,20,0.0367,5,6,9
44,1089,100.0,18,0.0331,5,5,8
45,1089,100.0,18,0.0331,5,6,7
46,1089,100.0,20,0.0367,6,6,8
47,1089,100.0,22,0.0404,7,7,8
48,1089,100.0,24,0.0441,8,7,9
49,1088,99.9,26,0.0478,9,8,9
50,1088,99.9,28,0.0523,10,9,9
51,1087,99.8,31,0.0579,11,10,10
52,1086,99.7,34,0.0643,12,11,11
53,1085,99.6,36,0.0689,12,12,12
54,1084,99.5,38,0.0735,13,12,13
55,1083,99.4,40,0.0781,13,13,14
56,1081,99.3,43,0.0845,14,14,15
57,1079,99.1,46,0.0918,15,15,16
58,1077,98.9,48,0.0973,16,15,17
59,1076,98.8,49,0.101,16,16,17
60,1075,98.7,50,0.1038,17,16,17
61,1074,98.6,51,0.1065,16,17,18
62,1075,98.7,49,0.1038,16,16,17
63,1077,98.9,46,0.0973,15,15,16
64,1079,99.1,43,0.09,14,14,15
65,1081,99.3,40,0.0826,13,13,14
66,1083,99.4,37,0.0753,12,12,13
67,1085,99.6,34,0.068,11,11,12
68,1086,99.7,31,0.0606,10,10,11
69,1087,99.8,28,0.0542,9,9,10
70,1088,99.9,25,0.0478,8,8,9
71,1089,100.0,22,0.0413,7,7,8
72,1089,100.0,19,0.0349,6,6,7
73,1089,100.0,16,0.0294,5,5,6
74,1089,100.0,15,0.0275,5,5,5
75,1089,100.0,15,0.0275,5,5,5
76,1089,100.0,17,0.0312,6,5,6
77,1089,100.0,20,0.0367,7,6,7
78,1089,100.0,23,0.0422,8,7,8
79,1089,100.0,25,0.0459,9,8,8
80,1088,99.9,27,0.0496,10,8,9
81,1087,99.8,29,0.0542,11,8,10
82,1087,99.8,31,0.0588,12,9,10
83,1086,99.7,34,0.0643,13,10,11
84,1084,99.5,37,0.0707,14,11,12
85,1084,99.5,37,0.0725,14,11,12
86,1084,99.5,37,0.0725,13,12,12
87,1084,99.5,37,0.0725,14,11,12
88,1084,99.5,36,0.0707,13,11,12
89,1086,99.7,33,0.0652,12,10,11
90,1087,99.8,30,0.0579,11,9,10
91,1088,99.9,27,0.0514,10,8,9
92,1089,100.0,24,0.045,9,7,8
93,1089,100.0,21,0.0386,8,6,7
94,1089,100.0,18,0.0331,7,5,6
95,1089,100.0,16,0.0294,6,5,5
96,1089,100.0,15,0.0275,5,5,5
97,1089,100.0,15,0.0275,5,5,5
98,1089,100.0,16,0.0294,5,6,5
99,1089,100.0,18,0.0331,6,6,6
100,1089,100.0,19,0.0349,6,6,7
101,1089,100.0,21,0.0386,7,7,7
102,1089,100.0,22,0.0404,7,7,8
103,1089,100.0,24,0.0441,8,8,8
104,1088,99.9,27,0.0496,9,9,9
105,1087,99.8,30,0.056,10,10,10
106,1086,99.7,32,0.0606,11,10,11
107,1085,99.6,35,0.067,12,11,12
108,1084,99.5,37,0.0716,13,12,12
109,1083,99.4,39,0.0762,14,12,13
110,1082,99.4,41,0.0808,15,12,14
111,1082,99.4,41,0.0817,15,12,14
112,1082,99.4,40,0.0799,14,13,13
113,1083,99.4,38,0.0762,13,12,13
114,1085,99.6,35,0.0698,12,11,12
115,1086,99.7,32,0.0624,11,10,11
116,1087,99.8,29,0.056,10,9,10
117,1088,99.9,26,0.0496,9,8,9
118,1089,100.0,23,0.0432,8,7,8
119,1089,100.0,20,0.0367,7,6,7
120,1089,100.0,17,0.0312,6,5,6
.0937,12,15,19
