tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,576,52.9,45,0.5822,5,15,25
2,619,56.8,44,0.5519,5,15,24
3,681,62.5,42,0.5087,5,14,23
4,763,70.1,40,0.4481,5,13,22
5,859,78.9,39,0.371,5,13,21
6,955,87.7,38,0.281,5,13,20
7,1028,94.4,38,0.1928,6,12,20
8,1066,97.9,38,0.1258,6,13,19
9,1079,99.1,39,0.0927,7,13,19
10,1081,99.3,41,0.0845,8,14,19
11,1081,99.3,41,0.0826,9,14,18
12,1080,99.2,43,0.0863,10,15,18
13,1080,99.2,43,0.0872,11,15,17
14,1080,99.2,43,0.0872,12,15,16
15,1080,99.2,43,0.0872,13,15,15
16,1079,99.1,45,0.0909,14,15,16
17,1079,99.1,44,0.09,14,15,15
18,1080,99.2,43,0.0882,14,14,15
19,1081,99.3,42,0.0854,14,14,14
20,1081,99.3,42,0.0845,14,14,14
21,1081,99.3,42,0.0845,14,14,14
22,1081,99.3,42,0.0845,14,14,14
23,1081,99.3,42,0.0845,14,14,14
24,1081,99.3,42,0.0845,14,14,14
25,1081,99.3,42,0.0845,14,14,14
