tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,5,16,25
2,1079,99.1,46,0.0918,5,16,25
3,1078,99.0,47,0.0955,6,16,25
4,1077,98.9,48,0.0983,7,16,25
5,1076,98.8,49,0.101,7,17,25
6,1074,98.6,51,0.1056,8,17,26
7,1072,98.4,53,0.1111,9,18,26
8,1070,98.3,55,0.1166,10,19,26
9,1068,98.1,56,0.1203,11,19,26
10,1068,98.1,56,0.1221,11,19,26
11,1067,98.0,57,0.124,12,19,26
12,1066,97.9,58,0.1267,13,19,26
13,1064,97.7,60,0.1313,14,20,26
14,1062,97.5,61,0.135,15,20,26
15,1060,97.3,62,0.1387,15,21,26
16,1057,97.1,64,0.1442,16,21,27
