tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1080,99.2,48,0.0882,6,16,26
2,1076,98.8,50,0.1001,7,16,27
3,1074,98.6,51,0.1056,7,17,27
4,1073,98.5,52,0.1093,8,16,28
5,1072,98.4,53,0.112,9,17,27
6,1071,98.3,53,0.1129,10,16,27
7,1072,98.4,51,0.1102,9,16,26
8,1075,98.7,48,0.1038,8,15,25
9,1078,99.0,45,0.0955,7,14,24
10,1080,99.2,42,0.0872,6,13,23
11,1082,99.4,39,0.0799,5,12,22
12,1084,99.5,36,0.0725,4,11,21
13,1085,99.6,34,0.067,4,10,20
14,1086,99.7,32,0.0624,4,9,19
15,1087,99.8,30,0.0579,4,8,18
16,1088,99.9,28,0.0533,4,7,17
17,1088,99.9,26,0.0487,4,6,16
18,1089,100.0,24,0.045,4,5,15
19,1089,100.0,23,0.0422,4,5,14
20,1089,100.0,23,0.0422,5,5,13
21,1089,100.0,25,0.0459,5,6,14
22,1088,99.9,28,0.0514,6,7,15
23,1087,99.8,30,0.056,6,8,16
24,1087,99.8,31,0.0588,6,9,16
25,1086,99.7,33,0.0624,7,10,16
26,1085,99.6,36,0.0689,8,11,17
27,1084,99.5,37,0.0716,9,11,17
28,1083,99.4,39,0.0762,10,12,17
29,1081,99.3,42,0.0826,11,13,18
30,1079,99.1,45,0.09,12,14,19
31,1077,98.9,48,0.0973,13,15,20
32,1076,98.8,49,0.101,13,16,20
33,1075,98.7,50,0.1038,14,15,21
34,1074,98.6,51,0.1065,15,16,20
35,1072,98.4,53,0.1111,16,16,21
36,1069,98.2,56,0.1185,17,17,22
37,1066,97.9,59,0.1267,18,18,23
38,1062,97.5,62,0.135,19,19,24
39,1059,97.2,63,0.1405,19,20,24
40,1057,97.1,64,0.1451,20,19,25
41,1057,97.1,63,0.1451,19,20,24
42,1060,97.3,60,0.1396,18,19,23
43,1064,97.7,57,0.1313,17,18,22
44,1068,98.1,54,0.1221,16,17,21
45,1071,98.3,51,0.1129,15,16,20
46,1075,98.7,48,0.1047,14,15,19
47,1078,99.0,45,0.0955,13,14,18
48,1080,99.2,42,0.0872,12,13,17
49,1082,99.4,39,0.0799,11,12,16
50,1084,99.5,36,0.0725,10,11,15
51,1086,99.7,33,0.0652,9,10,14
52,1087,99.8,30,0.0579,8,9,13
53,1088,99.9,27,0.0514,7,8,12
54,1089,100.0,24,0.045,6,7,11
55,1089,100.0,21,0.0386,5,6,10
56,1089,100.0,18,0.0331,4,5,9
57,1089,100.0,16,0.0294,4,4,8
58,1089,100.0,16,0.0294,4,5,7
59,1089,100.0,18,0.0331,5,5,8
60,1089,100.0,21,0.0386,6,6,9
61,1089,100.0,23,0.0422,7,6,10
62,1088,99.9,26,0.0478,8,7,11
63,1088,99.9,27,0.0505,8,7,12
64,1088,99.9,28,0.0523,9,8,11
65,1087,99.8,31,0.0579,10,9,12
66,1086,99.7,32,0.0606,10,10,12
67,1086,99.7,34,0.0652,10,11,13
68,1084,99.5,37,0.0707,11,12,14
69,1083,99.4,39,0.0762,12,13,14
70,1082,99.4,41,0.0808,13,14,14
71,1080,99.2,44,0.0872,14,15,15
72,1080,99.2,44,0.0891,14,15,15
73,1080,99.2,43,0.0872,15,14,14
74,1081,99.3,42,0.0854,14,14,14
75,1082,99.4,40,0.0808,14,13,13
76,1084,99.5,37,0.0744,13,12,12
77,1085,99.6,34,0.067,12,11,11
78,1086,99.7,31,0.0606,11,10,10
79,1087,99.8,28,0.0542,10,9,9
80,1088,99.9,25,0.0478,9,8,8
81,1089,100.0,22,0.0413,8,7,7
82,1089,100.0,19,0.0349,7,6,6
83,1089,100.0,16,0.0294,6,5,5
84,1089,100.0,13,0.0239,5,4,4
85,1089,100.0,12,0.022,4,4,4
86,1089,100.0,13,0.0239,5,4,4
87,1089,100.0,15,0.0275,5,5,5
88,1089,100.0,17,0.0312,6,5,6
89,1089,100.0,18,0.0331,6,6,6
90,1089,100.0,21,0.0386,7,7,7
91,1089,100.0,24,0.0441,8,8,8
92,1089,100.0,25,0.0459,9,8,8
93,1088,99.9,27,0.0496,9,9,9
94,1088,99.9,28,0.0523,9,10,9
95,1087,99.8,29,0.0542,9,10,10
96,1087,99.8,30,0.0569,9,11,10
97,1087,99.8,31,0.0588,10,10,11
98,1087,99.8,31,0.0588,10,10,11
99,1087,99.8,31,0.0588,10,10,11
100,1086,99.7,33,0.0624,11,11,11
101,1085,99.6,36,0.0689,12,12,12
102,1083,99.4,39,0.0753,13,13,13
103,1082,99.4,40,0.079,14,13,13
104,1082,99.4,41,0.0817,13,14,14
105,1081,99.3,42,0.0836,14,14,14
106,1080,99.2,43,0.0863,14,14,15
107,1080,99.2,44,0.0891,15,15,14
108,1081,99.3,42,0.0854,14,14,14
109,1082,99.4,39,0.079,13,13,13
110,1084,99.5,36,0.0725,12,12,12
111,1086,99.7,33,0.0652,11,11,11
112,1087,99.8,30,0.0579,10,10,10
113,1088,99.9,27,0.0514,9,9,9
114,1089,100.0,24,0.045,8,8,8
115,1089,100.0,21,0.0386,7,7,7
116,1089,100.0,18,0.0331,6,6,6
117,1089,100.0,15,0.0275,5,5,5
118,1089,100.0,12,0.022,4,4,4
119,1089,100.0,12,0.022,4,4,4
120,1089,100.0,14,0.0257,4,5,5
496,9,7,10
,16,17,17
