tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,570,52.3,47,0.5859,6,15,26
2,598,54.9,49,0.5666,6,16,27
3,640,58.8,47,0.5372,6,15,26
4,697,64.0,46,0.4968,6,14,26
5,770,70.7,45,0.4426,6,14,25
6,858,78.8,43,0.3719,6,13,24
7,944,86.7,44,0.2929,6,14,24
8,1010,92.7,46,0.2176,6,15,25
9,1052,96.6,44,0.1534,6,14,24
10,1070,98.3,45,0.1166,7,15,23
11,1075,98.7,47,0.1038,7,16,24
12,1076,98.8,48,0.101,8,16,24
13,1077,98.9,47,0.0983,8,16,23
14,1077,98.9,47,0.0973,8,16,23
15,1077,98.9,47,0.0973,9,16,22
16,1077,98.9,47,0.0973,9,16,22
17,1076,98.8,48,0.0992,10,16,22
18,1075,98.7,49,0.1019,11,16,22
19,1074,98.6,51,0.1065,12,17,22
20,1072,98.4,53,0.1111,12,18,23
21,1071,98.3,54,0.1148,13,18,23
22,1070,98.3,55,0.1175,13,19,23
23,1067,98.0,58,0.124,14,20,24
24,1064,97.7,60,0.1304,14,21,25
25,1061,97.4,62,0.1368,15,22,25
26,1060,97.3,62,0.1396,15,22,25
27,1058,97.2,63,0.1423,15,23,25
28,1058,97.2,62,0.1423,15,23,24
29,1057,97.1,63,0.1442,16,23,24
30,1057,97.1,63,0.1451,16,23,24
31,1057,97.1,63,0.1451,16,23,24
32,1057,97.1,63,0.1451,16,23,24
33,1057,97.1,63,0.1451,16,23,24
34,1057,97.1,63,0.1451,16,23,24
35,1057,97.1,63,0.1451,16,23,24
36,1056,97.0,64,0.1469,16,24,24
37,1055,96.9,64,0.1478,16,24,24
38,1055,96.9,64,0.1488,16,24,24
39,1055,96.9,64,0.1488,16,24,24
40,1054,96.8,65,0.1506,17,24,24
41,1051,96.5,67,0.1552,18,25,24
42,1049,96.3,68,0.1598,17,26,25
43,1047,96.1,69,0.1635,18,25,26
44,1044,95.9,70,0.1671,18,26,26
45,1042,95.7,71,0.1717,19,26,26
46,1041,95.6,71,0.1736,19,26,26
47,1040,95.5,71,0.1745,19,26,26
48,1039,95.4,71,0.1754,19,26,26
49,1039,95.4,71,0.1763,19,26,26
50,1040,95.5,70,0.1745,20,25,25
51,1041,95.6,70,0.1736,20,24,26
52,1041,95.6,70,0.1726,21,24,25
53,1040,95.5,71,0.1745,21,24,26
54,1039,95.4,71,0.1754,22,23,26
55,1039,95.4,71,0.1763,23,23,25
56,1037,95.2,73,0.18,24,23,26
57,1035,95.0,73,0.1818,25,23,25
58,1034,94.9,73,0.1837,25,24,24
59,1034,94.9,73,0.1846,25,24,24
60,1035,95.0,72,0.1827,24,24,24
61,1035,95.0,72,0.1818,24,24,24
62,1035,95.0,72,0.1818,24,24,24
63,1035,95.0,72,0.1818,24,24,24
64,1035,95.0,72,0.1818,24,24,24
65,1035,95.0,72,0.1818,24,24,24
66,1035,95.0,72,0.1818,24,24,24
67,1035,95.0,72,0.1818,24,24,24
68,1035,95.0,72,0.1818,24,24,24
69,1035,95.0,72,0.1818,24,24,24
70,1035,95.0,72,0.1818,24,24,24
71,1035,95.0,72,0.1818,24,24,24
72,1035,95.0,72,0.1818,24,24,24
73,1035,95.0,72,0.1818,24,24,24
74,1035,95.0,72,0.1818,24,24,24
75,1035,95.0,72,0.1818,24,24,24
76,1035,95.0,72,0.1818,24,24,24
77,1035,95.0,72,0.1818,24,24,24
78,1035,95.0,72,0.1818,24,24,24
79,1035,95.0,72,0.1818,24,24,24
80,1035,95.0,72,0.1818,24,24,24
81,1035,95.0,72,0.1818,24,24,24
82,1035,95.0,72,0.1818,24,24,24
83,1035,95.0,72,0.1818,24,24,24
84,1035,95.0,72,0.1818,24,24,24
85,1035,95.0,72,0.1818,24,24,24
86,1035,95.0,72,0.1818,24,24,24
87,1035,95.0,72,0.1818,24,24,24
88,1035,95.0,72,0.1818,24,24,24
89,1035,95.0,72,0.1818,24,24,24
90,1035,95.0,72,0.1818,24,24,24
91,1035,95.0,72,0.1818,24,24,24
92,1035,95.0,72,0.1818,24,24,24
93,1035,95.0,72,0.1818,24,24,24
94,1035,95.0,72,0.1818,24,24,24
95,1035,95.0,72,0.1818,24,24,24
96,1035,95.0,72,0.1818,24,24,24
97,1035,95.0,72,0.1818,24,24,24
98,1035,95.0,72,0.1818,24,24,24
99,1035,95.0,72,0.1818,24,24,24
100,1035,95.0,72,0.1818,24,24,24
101,1035,95.0,72,0.1818,24,24,24
102,1035,95.0,72,0.1818,24,24,24
103,1035,95.0,72,0.1818,24,24,24
104,1035,95.0,72,0.1818,24,24,24
105,1035,95.0,72,0.1818,24,24,24
106,1035,95.0,72,0.1818,24,24,24
107,1035,95.0,72,0.1818,24,24,24
108,1035,95.0,72,0.1818,24,24,24
109,1035,95.0,72,0.1818,24,24,24
110,1035,95.0,72,0.1818,24,24,24
111,1035,95.0,72,0.1818,24,24,24
112,1035,95.0,72,0.1818,24,24,24
113,1035,95.0,72,0.1818,24,24,24
114,1035,95.0,72,0.1818,24,24,24
115,1035,95.0,72,0.1818,24,24,24
116,1035,95.0,72,0.1818,24,24,24
117,1035,95.0,72,0.1818,24,24,24
118,1035,95.0,72,0.1818,24,24,24
119,1035,95.0,72,0.1818,24,24,24
120,1035,95.0,72,0.1818,24,24,24
