tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1080,99.2,48,0.0882,6,16,2622,1076,98.8,50,0.1001,7,16,2733,1074,98.6,52,0.1074,8,16,2844,1071,98.3,55,0.1148,9,17,29
5,1069,98.2,56,0.1194,9,17,30
6,1067,98.0,57,0.123,10,18,29
7,1066,97.9,57,0.1249,10,17,30
8,1067,98.0,56,0.124,10,17,29
9,1070,98.3,53,0.1175,9,16,28
10,1073,98.5,50,0.1093,8,15,27
11,1076,98.8,47,0.101,7,14,26
12,1079,99.1,44,0.0927,6,13,25
13,1081,99.3,41,0.0845,5,12,24
14,1083,99.4,38,0.0771,4,11,23
15,1085,99.6,35,0.0698,3,10,22
16,1086,99.7,33,0.0643,3,9,21
17,1087,99.8,31,0.0597,3,8,20
18,1087,99.8,29,0.0551,3,7,19
19,1088,99.9,27,0.0514,3,6,18
20,1088,99.9,25,0.0468,3,5,21,1087,99.8,31,0.0588,8,8,15
22,1087,99.8,30,0.0569,7,9,14
23,1087,99.8,29,0.0551,8,8,13
24,1088,99.9,27,0.0514,7,8,12
25,1089,100.0,24,0.045,6,7,11
26,1089,100.0,21,0.0386,5,6,10
27,1089,100.0,18,0.0331,4,5,9
28,1089,100.0,15,0.0275,3,4,8
29,1089,100.0,13,0.0239,3,3,7
30,1089,100.0,12,0.022,3,3,6
31,1089,100.0,11,0.0202,3,3,5
32,1089,100.0,10,0.0184,3,3,4
33,1089,10033,1086,99.7,32,0.0634,1089,10034,1087,99.8,29,0.0535,1089,1035,1088,99.9,26,0.04936,1089,1036,1089,100.0,23,0.0437,1089,10037,1089,100.0,20,0.038,1089,100.38,1089,100.0,17,0.0312,3,3,11
39,1089,100.0,16,0.0294,3,3,10
40,1089,100.0,15,0.0275,3,3,9
41,1089,100.0,14,0.0257,3,3,8
42,1089,100.0,13,0.0239,3,3,7
43,1089,100.0,12,0.022,3,3,6
44,1089,100.0,11,0.0202,3,3,5
45,1089,100.0,10,0.0184,3,3,4
46,1089,100.0,10,0.0184,3,3,4
47,1089,100.0,10,0.0184,3,3,4
48,1089,100.0,12,0.022,4,4,4
49,1089,100.0,13,0.0239,5,4,4
50,1089,100.0,14,0.0257,5,5,4
51,1089,100.0,16,0.0294,6,5,5
52,1089,100.0,18,0.0331,7,6,5
53,1089,100.0,20,0.0367,8,7,5
54,1089,100.0,23,0.0422,9,8,6
55,1088,99.9,26,0.0478,10,9,7
56,1088,99.9,28,0.0523,11,9,8
57,1087,99.8,29,0.0542,11,10,8
58,1087,99.8,29,0.0551,11,9,9
59,1088,99.9,28,0.0533,10,10,8
60,1088,99.9,27,0.0505,9,9,9
61,1088,99.9,26,0.0487,9,9,8
62,1089,100.0,24,0.045,8,8,8
63,1089,100.0,21,0.0386,7,7,7
64,1089,100.0,18,0.0331,6,6,6
65,1089,100.0,15,0.0275,5,5,5
66,1089,100.0,12,0.022,4,4,4
67,1089,100.0,9,0.0165,3,3,3
68,1089,100.0,9,0.0165,3,3,3
69,1089,100.0,12,0.022,4,4,4
70,1089,100.0,14,0.0257,5,4,5
71,1089,100.0,17,0.0312,6,5,6
72,1089,100.0,20,0.0367,7,6,7
73,1089,100.0,22,0.0404,8,6,8
74,1089,100.0,24,0.0441,8,7,9
75,1089,100.0,25,0.0459,9,7,9
76,1089,100.0,25,0.0459,8,8,9
77,1089,100.0,24,0.0441,9,7,8
78,1089,100.0,24,0.0441,8,8,8
79,1089,100.0,24,0.0441,9,7,8
80,1089,100.0,24,0.0441,8,8,8
81,1089,100.0,24,0.0441,9,7,8
82,1089,100.0,24,0.0441,8,8,8
83,1089,100.0,24,0.0441,9,7,8
84,1089,100.0,24,0.0441,8,8,8
85,1089,100.0,24,0.0441,9,7,8
86,1089,100.0,24,0.0441,8,8,8
87,1089,100.0,23,0.0422,8,7,8
88,1089,100.0,22,0.0404,7,8,7
89,1089,100.0,21,0.0386,7,7,7
90,1089,100.0,19,0.0349,6,7,6
91,1089,100.0,16,0.0294,5,6,5
92,1089,100.0,13,0.0239,4,5,4
93,1089,100.0,10,0.0184,3,4,3
94,1089,100.0,9,0.0165,3,3,3
95,1089,100.0,10,0.0184,3,4,3
96,1089,100.0,11,0.0202,4,4,3
97,1089,100.0,13,0.0239,4,5,4
98,1089,100.0,15,0.0275,5,5,5
99,1089,100.0,17,0.0312,6,5,6
100,1089,100.0,19,0.0349,7,5,7
101,1089,100.0,20,0.0367,8,5,7
102,1089,100.0,21,0.0386,7,6,8
103,1089,100.0,22,0.0404,8,7,7
104,1089,100.0,22,0.0404,7,7,8
105,1089,100.0,22,0.0404,8,7,7
106,1089,100.0,21,0.0386,7,7,7
107,1089,100.0,19,0.0349,7,6,6
108,1089,100.0,16,0.0294,6,5,5
109,1089,100.0,13,0.0239,5,4,4
110,1089,100.0,10,0.0184,4,3,3
111,1089,100.0,9,0.0165,3,3,3
112,1089,100.0,10,0.0184,4,3,3
113,1089,100.0,12,0.022,4,4,4
114,1089,100.0,14,0.0257,5,5,4
115,1089,100.0,16,0.0294,5,6,5
116,1089,100.0,17,0.0312,5,7,5
117,1089,100.0,18,0.0331,6,6,6
118,1089,100.0,18,0.0331,6,6,6
119,1089,100.0,18,0.0331,6,6,6
120,1089,100.0,18,0.0331,6,6,6
9,5,3,5
120,1089,100.0,15,0.0275,6,4,5
,0.0202,4,3,4
