tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1080,99.2,48,0.0882,6,16,26
2,1076,98.8,50,0.1001,6,17,27
3,1074,98.6,52,0.1074,6,18,28
4,1072,98.4,53,0.1111,6,19,28
5,1071,98.3,54,0.1148,6,19,29
6,1068,98.1,57,0.1212,7,20,30
7,1065,97.8,59,0.1276,8,21,30
8,1061,97.4,62,0.1359,9,22,31
9,9,1057,97.1,64,0.1442,11,23,301010,1055,96.9,65,0.1488,11,24,3011,1048,96.2,69,0.1607,12,24,33
12,1043,95.8,72,0.1699,13,25,34
13,1037,95.2,75,0.18,14,26,35
14,1030,94.6,77,0.1892,14,27,36
15,1024,94.0,79,0.1993,15,27,37
16,1016,93.3,82,0.2103,16,28,38
17,1006,92.4,85,0.2231,17,29,39
18,994,91.3,88,0.2378,18,30,40
19,981,90.1,90,0.2525,19,30,41
20,967,88.8,92,0.2681,20,31,41
21,954,87.6,93,0.2828,20,31,42
22,938,86.1,95,0.2984,21,31,43
23,919,84.4,97,0.3168,21,32,44
24,897,82.4,99,0.3379,21,33,45
25,868,79.7,102,0.3636,22,34,46
26,832,76.4,104,0.3939,22,35,47
27,786,72.2,106,0.4307,22,36,48
28,722,66.3,109,0.4784,23,37,49
29,638,58.6,110,0.539,23,37,50
30,520,47.8,112,0.6198,23,38,51
31,352,32.3,115,0.7337,24,39,52
32,130,11.9,117,0.8916,25,39,53
33,0,0.0,65,1.0,16,20,29
34,0,0.0,034,410,37.6,35,0,0.0,0,1.0,0,0,035,202,18.5,117,0.8384,37,0,0.0,036,0,0.0,10138,0,0.0,0,1.0,37,0,0.39,0,0.0,0,1.0,38,0,0.40,0,0.0,0,1.0,39,0,0.41,0,0.0,0,1.0,40,0,0.42,0,0.0,0,1.0,0,0,0
43,0,0.0,0,1.0,42,0,0.44,0,0.0,0,1.0,0,0,0
45,0,0.0,0,1.0,0,0,0
46,0,0.0,0,1.0,0,0,0
47,0,0.0,0,1.0,0,0,0
48,0,0.0,0,1.0,0,0,0
49,0,0.0,0,1.0,0,0,0
50,0,0.0,0,1.0,0,0,0
51,0,0.0,0,1.0,0,0,0
52,0,0.0,0,1.0,0,0,0
53,0,0.0,0,1.0,0,0,0
54,0,0.0,0,1.0,0,0,0
55,0,0.0,0,1.0,0,0,0
56,0,0.0,0,1.0,0,0,0
57,0,0.0,0,1.0,0,0,0
58,0,0.0,0,1.0,0,0,0
59,0,0.0,0,1.0,0,0,0
60,0,0.0,0,1.0,0,0,0
61,0,0.0,0,1.0,0,0,0
62,0,0.0,0,1.0,0,0,0
63,0,0.0,0,1.0,0,0,0
64,0,0.0,0,1.0,0,0,0
65,0,0.0,0,1.0,0,0,0
66,0,0.0,0,1.0,0,0,0
67,0,0.0,0,1.0,0,0,0
68,0,0.0,0,1.0,0,0,0
69,0,0.0,0,1.0,0,0,0
70,0,0.0,0,1.0,0,0,0
71,0,0.0,0,1.0,0,0,0
72,0,0.0,0,1.0,0,0,0
73,0,0.0,0,1.0,0,0,0
74,0,0.0,0,1.0,0,0,0
75,0,0.0,0,1.0,0,0,0
76,0,0.0,0,1.0,0,0,0
77,0,0.0,0,1.0,0,0,0
78,0,0.0,0,1.0,0,0,0
79,0,0.0,0,1.0,0,0,0
80,0,0.0,0,1.0,0,0,0
81,0,0.0,0,1.0,0,0,0
82,0,0.0,0,1.0,0,0,0
83,0,0.0,0,1.0,0,0,0
84,0,0.0,0,1.0,0,0,0
85,0,0.0,0,1.0,0,0,0
86,0,0.0,0,1.0,0,0,0
87,0,0.0,0,1.0,0,0,0
88,0,0.0,0,1.0,0,0,0
89,0,0.0,0,1.0,0,0,0
90,0,0.0,0,1.0,0,0,0
91,0,0.0,0,1.0,0,0,0
92,0,0.0,0,1.0,0,0,0
93,0,0.0,0,1.0,0,0,0
94,0,0.0,0,1.0,0,0,0
95,0,0.0,0,1.0,0,0,0
96,0,0.0,0,1.0,0,0,0
97,0,0.0,0,1.0,0,0,0
98,0,0.0,0,1.0,0,0,0
99,0,0.0,0,1.0,0,0,0
100,0,0.0,0,1.0,0,0,0
101,0,0.0,0,1.0,0,0,0
102,0,0.0,0,1.0,0,0,0
103,0,0.0,0,1.0,0,0,0
104,0,0.0,0,1.0,0,0,0
105,0,0.0,0,1.0,0,0,0
106,0,0.0,0,1.0,0,0,0
107,0,0.0,0,1.0,0,0,0
108,0,0.0,0,1.0,0,0,0
109,0,0.0,0,1.0,0,0,0
110,0,0.0,0,1.0,0,0,0
111,0,0.0,0,1.0,0,0,0
112,0,0.0,0,1.0,0,0,0
113,0,0.0,0,1.0,0,0,0
114,0,0.0,0,1.0,0,0,0
115,0,0.0,0,1.0,0,0,0
116,0,0.0,0,1.0,0,0,0
117,0,0.0,0,1.0,0,0,0
118,0,0.0,0,1.0,0,0,0
119,0,0.0,0,1.0,0,0,0
120,0,0.0,0,1.0,0,0,0
,0,1.0,0,0,0
120,0,0.0,0,1.0,0,0,0
