tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,45,0.0826,5,15,25
2,1079,99.1,45,0.09,5,15,25
3,1079,99.1,45,0.0918,5,15,25
4,1079,99.1,45,0.0918,5,15,25
5,1078,99.0,46,0.0937,5,15,26
6,1079,99.1,45,0.0927,4,15,26
7,1079,99.1,44,0.09,4,15,25
8,1079,99.1,44,0.09,4,15,25
9,1079,99.1,44,0.09,4,15,25
10,1079,99.1,44,0.09,4,15,25
11,1079,99.1,44,0.09,4,15,25
12,1079,99.1,45,0.0918,4,16,25
13,1079,99.1,45,0.0918,4,16,25
14,1079,99.1,45,0.0918,4,16,25
15,1079,99.1,45,0.0918,4,16,25
16,1079,99.1,45,0.0918,4,16,25
17,1079,99.1,44,0.09,4,15,25
18,1080,99.2,43,0.0882,4,14,25
19,1080,99.2,43,0.0872,4,14,25
20,1080,99.2,43,0.0872,4,13,26
21,1080,99.2,43,0.0872,4,13,26
22,1080,99.2,43,0.0872,4,13,26
23,1080,99.2,43,0.0872,4,13,26
24,1079,99.1,45,0.0909,4,14,27
25,1079,99.1,44,0.09,4,14,26
26,1080,99.2,43,0.0882,4,13,26
27,1080,99.2,44,0.0891,4,13,27
28,1080,99.2,44,0.0891,4,13,27
29,1079,99.1,45,0.0909,5,13,27
30,1079,99.1,45,0.0918,5,13,27
31,1079,99.1,45,0.0918,5,13,27
32,1079,99.1,45,0.0918,5,13,27
33,1079,99.1,45,0.0918,5,13,27
34,1079,99.1,44,0.09,4,13,27
35,1079,99.1,45,0.0918,4,14,27
36,1079,99.1,45,0.0918,4,14,27
37,1079,99.1,45,0.0918,4,14,27
38,1079,99.1,45,0.0918,4,14,27
39,1079,99.1,44,0.09,4,14,26
40,1079,99.1,44,0.09,4,14,26
41,1080,99.2,43,0.0882,4,14,25
42,1080,99.2,43,0.0872,4,14,25
43,1080,99.2,43,0.0872,4,14,25
44,1080,99.2,43,0.0872,4,14,25
45,1080,99.2,43,0.0872,4,14,25
46,1080,99.2,43,0.0872,4,14,25
47,1080,99.2,43,0.0872,4,14,25
48,1080,99.2,43,0.0872,4,14,25
49,1081,99.3,42,0.0854,4,13,25
50,1080,99.2,43,0.0863,4,14,25
51,1079,99.1,45,0.0909,4,15,26
52,1078,99.0,47,0.0955,5,15,27
53,1077,98.9,48,0.0983,5,15,28
54,1076,98.8,48,0.0992,4,15,29
55,1077,98.9,47,0.0983,4,15,28
56,1077,98.9,47,0.0973,4,15,28
57,1078,99.0,46,0.0955,3,15,28
58,1077,98.9,47,0.0964,3,15,29
59,1078,99.0,46,0.0955,2,15,29
60,1077,98.9,47,0.0964,2,15,30
61,1078,99.0,46,0.0955,3,14,29
62,1079,99.1,45,0.0927,2,13,30
63,1079,99.1,45,0.0918,2,13,30
64,1079,99.1,44,0.09,2,12,30
65,1079,99.1,44,0.09,2,12,30
66,1080,99.2,43,0.0882,2,12,29
67,1081,99.3,42,0.0854,2,11,29
68,1081,99.3,41,0.0826,1,12,28
69,1083,99.4,38,0.0771,0,11,27
70,1084,99.5,37,0.0735,0,11,26
71,1084,99.5,36,0.0707,0,11,25
72,1084,99.5,36,0.0707,0,11,25
73,1085,99.6,35,0.0689,0,10,25
74,1085,99.6,34,0.0661,0,10,24
75,1085,99.6,34,0.0661,0,10,24
76,1085,99.6,34,0.0661,0,10,24
77,1085,99.6,34,0.0661,0,10,24
78,1086,99.7,32,0.0624,0,9,23
79,1086,99.7,33,0.0634,0,10,23
80,1086,99.7,33,0.0634,0,11,22
81,1087,99.8,31,0.0597,0,10,21
82,1087,99.8,30,0.0569,0,10,20
83,1087,99.8,30,0.0569,0,10,20
84,1087,99.8,31,0.0588,1,10,20
85,1087,99.8,31,0.0588,2,10,19
86,1086,99.7,32,0.0606,3,10,19
87,1086,99.7,32,0.0615,4,9,19
88,1087,99.8,31,0.0597,3,9,19
89,1088,99.9,28,0.0533,2,8,18
90,1088,99.9,27,0.0505,1,8,18
91,1088,99.9,27,0.0505,1,8,18
92,1088,99.9,28,0.0523,1,9,18
93,1087,99.8,29,0.0542,2,9,18
94,1087,99.8,29,0.0551,2,9,18
95,1088,99.9,28,0.0533,2,8,18
96,1088,99.9,27,0.0505,1,8,18
97,1088,99.9,26,0.0487,0,8,18
98,1088,99.9,26,0.0487,0,8,18
99,1088,99.9,26,0.0487,0,8,18
100,1088,99.9,27,0.0505,1,8,18
101,1088,99.9,27,0.0505,1,8,18
102,1088,99.9,27,0.0505,1,8,18
103,1088,99.9,28,0.0523,1,9,18
104,1088,99.9,28,0.0523,2,9,17
105,1087,99.8,29,0.0542,3,9,17
106,1088,99.9,28,0.0533,2,9,17
107,1088,99.9,27,0.0505,2,8,17
108,1088,99.9,28,0.0523,3,8,17
109,1087,99.8,29,0.0542,3,9,17
110,1087,99.8,29,0.0551,3,9,17
111,1088,99.9,28,0.0533,3,8,17
112,1087,99.8,29,0.0542,3,8,18
113,1087,99.8,29,0.0551,3,8,18
114,1087,99.8,30,0.0569,3,8,19
115,1087,99.8,29,0.0551,2,9,18
116,1087,99.8,31,0.0588,2,10,19
117,1086,99.7,32,0.0606,3,10,19
118,1087,99.8,31,0.0597,3,10,18
119,1087,99.8,29,0.0551,3,9,17
120,1087,99.8,29,0.0551,3,8,18
