"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"C:\Users\tetuo\OneDrive\Documents\Claude\Projects\MASTOC-LLM\_baseline_sweep_tmp.nlogox"
"baseline-sweep"
"05/18/2026 22:04:52:280 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","condition","num-llm-agents","cow-forage-requirement","initial-grassland","initial-grass-growth-rate","cooperation-level","negative-reciprocity","positive-reciprocity","risk-aversion-level","fairness-concerning-me","fairness-concerning-others","conformity-level","memory-length","detect-institutions","institution-check-interval","agent0-backend","agent0-model","agent1-backend","agent1-model","agent2-backend","agent2-model","ollama-base-url","system-prompt-override","[step]","count patches with [pcolor = green - 2]","count cows","pressure","count cows with [owner = human 0]","count cows with [owner = human 1]","count cows with [owner = human 2]"
"5","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"3","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"2","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"6","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"4","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"1","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","0","1089","45","0","5","15","25"
"3","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1081","46","0.0844811753902663","4","16","26"
"6","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1081","45","0.08264462809917356","6","15","24"
"5","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1080","47","0.08631772268135904","6","15","26"
"2","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1081","45","0.08264462809917356","5","15","25"
"4","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1080","47","0.08631772268135904","5","16","26"
"1","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","1","1082","44","0.08080808080808081","5","15","24"
"4","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1076","50","0.10009182736455463","6","17","27"
"6","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1079","46","0.09182736455463728","6","16","24"
"2","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1079","45","0.08999081726354453","5","15","25"
"3","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1078","48","0.09550045913682277","4","17","27"
"5","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1076","50","0.10009182736455463","7","16","27"
"1","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","2","1081","43","0.08539944903581267","5","14","24"
"6","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","3","1077","48","0.09733700642791551","7","17","24"
"2","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","3","1078","46","0.09366391184573003","6","15","25"
"3","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","3","1075","51","0.10376492194674013","5","18","28"
"1","baseline","1","2","100","0.001","1","1","1","1","0","1","0.25","5","true","5","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","anthropic","claude-sonnet-4-6","http://localhost:11434/v1","","3","1081","42","0.0844811753902663","5","14","23"
