tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1082,99.4,44,0.0808,5,14,25
2,1079,99.1,47,0.0927,6,15,26
3,1077,98.9,48,0.0973,6,15,27
4,1076,98.8,49,0.101,6,15,28
5,1074,98.6,51,0.1056,7,16,28
6,1071,98.3,54,0.1129,8,17,29
7,1069,98.2,56,0.1194,9,17,30
8,1067,98.0,57,0.123,9,17,31
9,1066,97.9,58,0.1267,9,18,31
10,1065,97.8,58,0.1276,9,18,31
11,1063,97.6,60,0.1322,9,19,32
12,1061,97.4,61,0.1359,9,19,33
13,1060,97.3,62,0.1396,9,19,34
14,1058,97.2,63,0.1423,10,19,34
15,1055,96.9,65,0.1478,11,19,35
16,1053,96.7,66,0.1524,11,19,36
17,1051,96.5,67,0.1561,11,19,37
18,1050,96.4,67,0.1579,10,20,37
19,1050,96.4,66,0.157,9,20,37
20,1051,96.5,65,0.1552,8,21,36
21,1051,96.5,66,0.1561,8,21,37
22,1051,96.5,66,0.1561,8,21,37
23,1051,96.5,66,0.1561,8,21,37
24,1051,96.5,66,0.1561,8,21,37
25,1050,96.4,67,0.1579,8,21,38
26,1049,96.3,67,0.1589,8,21,38
27,1049,96.3,67,0.1598,8,21,38
28,1049,96.3,67,0.1598,8,21,38
29,1048,96.2,68,0.1616,9,21,38
30,1046,96.1,69,0.1644,10,21,38
31,1043,95.8,71,0.1699,11,22,38
32,1040,95.5,72,0.1745,11,23,38
33,1037,95.2,73,0.1791,11,24,38
34,1035,95.0,73,0.1818,11,24,38
35,1034,94.9,73,0.1837,11,24,38
36,1034,94.9,73,0.1846,11,24,38
37,1034,94.9,73,0.1846,11,24,38
38,1032,94.8,74,0.1864,11,24,39
39,1031,94.7,74,0.1882,11,24,39
40,1029,94.5,75,0.191,11,24,40
41,1028,94.4,75,0.1928,11,24,40
42,1026,94.2,76,0.1956,12,24,40
43,1024,94.0,77,0.1993,13,24,40
44,1022,93.8,77,0.2011,13,24,40
45,1021,93.8,77,0.2029,13,24,40
46,1020,93.7,77,0.2039,13,24,40
47,1020,93.7,77,0.2048,13,24,40
48,1018,93.5,78,0.2066,13,25,40
49,1016,93.3,79,0.2103,13,26,40
50,1014,93.1,79,0.2121,13,26,40
51,1011,92.8,80,0.2158,14,26,40
52,1008,92.6,81,0.2204,14,26,41
53,1006,92.4,81,0.2231,14,26,41
54,1006,92.4,80,0.2231,13,26,41
55,1006,92.4,80,0.2231,13,26,41
56,1006,92.4,80,0.2231,13,26,41
57,1006,92.4,80,0.2231,13,26,41
58,1006,92.4,80,0.2231,13,26,41
59,1006,92.4,80,0.2231,13,26,41
60,1006,92.4,80,0.2231,13,26,41
61,1003,92.1,82,0.2268,14,26,42
62,998,91.6,84,0.2332,15,26,43
63,991,91.0,86,0.2415,16,26,44
64,985,90.4,86,0.2479,16,26,44
65,981,90.1,86,0.2534,16,26,44
66,974,89.4,88,0.2608,16,27,45
67,968,88.9,88,0.2672,16,27,45
68,961,88.2,89,0.2746,16,27,46
69,954,87.6,90,0.2828,16,28,46
70,947,87.0,90,0.2893,16,28,46
71,941,86.4,90,0.2957,16,28,46
72,935,85.9,90,0.3012,16,28,46
73,928,85.2,91,0.3085,16,29,46
74,915,84.0,94,0.3205,17,30,47
75,901,82.7,95,0.3343,17,30,48
76,882,81.0,97,0.3508,18,30,49
77,860,79.0,98,0.3701,19,30,49
78,834,76.6,99,0.3921,20,30,49
79,807,74.1,98,0.4141,20,30,48
80,777,71.3,97,0.4371,20,30,47
81,741,68.0,97,0.4646,20,30,47
82,696,63.9,97,0.4977,20,30,47
83,638,58.6,97,0.539,20,30,47
84,561,51.5,97,0.5923,20,30,47
85,454,41.7,98,0.6648,20,31,47
86,306,28.1,99,0.7649,20,31,48
87,116,10.7,100,0.9027,20,32,48
88,0,0.0,58,1.0,17,16,25
